,sites,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
58,DENV_KANS_in,[10.89148172],[14.05762429],[16.22929102],[17.9764816],[19.16576934],[20.15588411],[21.32671232],[22.58191328],[23.80084783],[24.74418869],[25.38061038],[26.10140373],[26.77279095],[27.23179226],[27.45975409],[27.94527396],[28.39886727],[28.7452561],[29.15708062],[29.53233135],[29.82162925],[30.16395765],[30.22762905],[30.39917919]
59,DENV_KANS_out,[14.66569104],[17.78724801],[19.41391298],[20.58366946],[21.88407622],[22.56271185],[23.38669981],[23.92995202],[24.6168187],[25.29242821],[25.98775774],[26.5086996],[27.0237546],[27.73164475],[27.98315779],[28.68821281],[29.15099353],[29.36330174],[29.47925024],[30.01701487],[30.40266502],[30.6408905],[30.74369909],[30.917042]
60,BOIS_DENV_in,[234.60473649],[226.92915767],[241.7937352],[242.97927241],[250.34865554],[248.42662773],[251.97471623],[262.31497948],[258.91705568],[275.32306015],[263.03966828],[287.72027021],[281.73472823],[283.28121348],[277.72400356],[280.53339584],[297.42099563],[282.68118517],[297.50295914],[286.26275354],[273.18908344],[274.55707567],[287.1743488],[282.5435745]
61,BOIS_DENV_out,[455.50132113],[457.4984961],[479.70927113],[472.61694219],[473.54818512],[576.39085486],[448.61171132],[464.56926975],[428.67631606],[498.63714176],[441.13420863],[496.49006951],[430.45537179],[388.98238714],[371.66686315],[421.20350729],[406.79278421],[445.10521456],[439.641627],[434.75363624],[423.38207335],[423.23844386],[398.56808144],[460.59127962]
62,AOFA_NEWY_in,[14.9137727],[17.61185682],[19.14308443],[20.30151839],[20.95327748],[21.47714898],[22.00546177],[22.59986375],[22.88586783],[23.45819905],[23.80037884],[24.38065667],[24.70575304],[24.80597229],[25.27765783],[25.7054644],[25.98781883],[26.26755582],[26.75531428],[26.95523055],[27.02720242],[27.39309239],[27.45585352],[27.73210553]
63,AOFA_NEWY_out,[17.10716879],[20.61842551],[22.95083928],[24.82335486],[26.8138481],[28.32855929],[29.93198092],[30.90787752],[32.02019478],[33.33323661],[34.01746534],[34.68154995],[35.79964871],[36.5596619],[37.18003762],[38.06040754],[38.7918246],[39.59827045],[39.34535665],[39.43161476],[39.47684419],[39.34739343],[39.08039155],[39.31244695]
64,AOFA_STAR_in,[18.49152158],[23.04919941],[25.61527397],[27.40516469],[29.03315497],[29.94660621],[30.73732794],[31.58452346],[32.19304976],[32.87946496],[33.50124987],[33.516219],[33.55397257],[34.05116238],[34.31147205],[34.58449936],[35.22227677],[35.27490452],[35.23499624],[35.10853347],[35.2636415],[34.97601032],[35.18484606],[35.4401289]
65,AOFA_STAR_out,[18.71057285],[22.2194486],[24.17050896],[25.63287569],[26.34567757],[26.45580835],[27.39425072],[27.83042908],[28.65622021],[28.92301298],[29.03292963],[29.69694769],[29.76376476],[29.91449133],[30.43215669],[30.619338],[30.64537907],[30.61086189],[30.9269379],[31.17703626],[31.47125607],[31.46123528],[31.65708752],[31.5983794]
66,DENV_SACR_in,[21.98231362],[27.94452526],[30.56713409],[32.5807447],[34.52646222],[35.66041794],[37.58614514],[38.96865194],[39.71597314],[40.66219201],[41.67502428],[43.003018],[44.28679641],[45.14270486],[45.95631417],[47.53050123],[48.69040271],[49.56621191],[50.41175668],[51.3383534],[51.79501046],[52.25289599],[52.36711998],[52.81000048]
67,DENV_SACR_out,[12.5895903],[16.43132349],[19.11767363],[21.31446743],[22.79315267],[24.26052911],[25.87392502],[27.10687785],[28.17846352],[29.35503742],[30.10146421],[30.97392047],[31.74100865],[32.31394735],[32.62779787],[33.05002675],[33.45723965],[33.89907637],[34.40641008],[34.90890017],[35.43666705],[36.03349065],[36.20113007],[36.41149294]
68,NASH_WASH_in,[129287.18542397],[174244.9420446],[218986.46132515],[265496.73836622],[313224.47159725],[360604.9042263],[413010.28456959],[460889.2333502],[507320.10688265],[556491.31298282],[608900.70451673],[678235.53598599],[725954.83305651],[774589.84074166],[821368.71941683],[867179.62026924],[913198.18267145],[957803.27127739],[1005442.43441054],[1051949.64708331],[1096076.00248521],[1144092.64143319],[1186650.30745971],[1228448.95365309]
69,NASH_WASH_out,[84024.53331065],[105349.08763599],[128372.29220053],[147775.048281],[166814.52869591],[187943.71789786],[242863.69584289],[366397.0981637],[523140.81065001],[666900.8247379],[822316.50584753],[988500.2342675],[1160950.79415981],[1344236.07771564],[1495955.67769787],[1566877.50976617],[1592759.74164888],[1615444.00996062],[1637473.0135019],[1660454.84372233],[1685038.6947563],[1708496.36525474],[1729294.88199288],[1753925.93256614]
70,ALBQ_DENV_in,[24.09528533],[32.38112524],[37.55698178],[45.7196351],[51.25429246],[58.62887715],[64.87247941],[72.36649895],[77.63431745],[82.45762323],[88.26769096],[92.76668846],[94.49507253],[96.97289458],[97.99509118],[96.31396674],[95.34522331],[92.19833303],[87.9681572],[84.72632096],[81.68419233],[79.64841722],[77.41560132],[77.62659589]
71,ALBQ_DENV_out,[12.39981911],[14.25962041],[15.59964426],[16.41172405],[17.78788998],[18.74285356],[19.62071756],[20.33578603],[21.65329932],[22.92390942],[24.04465024],[24.71293751],[25.22823008],[26.08056298],[26.78739851],[27.7571971],[28.25429282],[28.7019166],[28.9043377],[28.8322947],[28.71103764],[28.86777745],[29.01318312],[28.44203147]
72,AOFA_WASH_in,[14.66710644],[18.28841361],[19.94945072],[21.29881161],[22.57036314],[23.84750137],[24.38685384],[24.98426951],[26.05853049],[26.85476348],[27.32466242],[28.2130595],[28.77667134],[29.22956466],[29.81568613],[30.23791847],[30.59979936],[30.79241689],[31.06407017],[31.00530783],[30.98708897],[30.97876043],[31.12038821],[31.25063956]
73,AOFA_WASH_out,[14.38702332],[17.31983579],[18.9934612],[20.03610901],[20.85580493],[21.60677927],[21.99529137],[22.48572319],[22.91401798],[23.55599333],[23.99145637],[24.37825241],[24.69941557],[25.16714834],[25.37771562],[25.99222599],[25.89818843],[26.08366623],[26.38091945],[26.4418496],[26.89212838],[27.1939302],[27.27126924],[27.27580147]
