sites,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
CHIC_STAR_out,0.455766041,0.46447095,0.453633132,0.430247668,0.406954943,0.388743746,0.374262757,0.361612373,0.34996516,0.33921863,0.329476594,0.320771348,0.312987515,0.305893507,0.299209698,0.292670589,0.286063825,0.27924464,0.27213239,0.26469805,0.256948606,0.248913169,0.24063182,0.232147941
SACR_SUNN_out,0.602266213,0.635398336,0.630784892,0.608970493,0.58021277,0.548559497,0.515045745,0.479867711,0.443366858,0.406117669,0.368734091,0.331704439,0.295320926,0.259683266,0.22474103,0.190348255,0.156313718,0.122439636,0.088546906,0.054488597,0.020154366,-0.014531189,-0.049613371,-0.085113896
AOFA_STAR_out,0.346827482,0.337868503,0.226295374,0.027509059,-0.188161199,-0.38777665,-0.566442224,-0.728155574,-0.876311077,-1.012453324,-1.137514855,-1.252733023,-1.359837224,-1.460842391,-1.557765441,-1.652411028,-1.746258203,-1.84042906,-1.935709421,-2.032596891,-2.131358482,-2.232087384,-2.334753298,-2.439243804
HOUS_NASH_out,0.525314884,0.563104678,0.564568019,0.533508379,0.497495441,0.468191423,0.44315162,0.417777238,0.38950515,0.357718054,0.322862375,0.285736421,0.247048219,0.20720663,0.16628615,0.124094293,0.080275704,0.034411233,-0.013909113,-0.065041524,-0.119268251,-0.176794035,-0.237752483,-0.302217231
CHIC_NASH_in,0.222781369,0.230739077,0.20931709,0.170323339,0.13701594,0.117111643,0.1046688,0.092560238,0.076753834,0.055864745,0.029988979,-0.000127601,-0.033594382,-0.069659056,-0.107826049,-0.147858746,-0.189716115,-0.233467704,-0.279215819,-0.32703795,-0.376952252,-0.42890251,-0.482757196,-0.538317344
AOFA_NEWY_in,0.518931441,0.510368931,0.464653275,0.33764083,0.173851021,-0.002273039,-0.182204272,-0.362830018,-0.541573486,-0.715645683,-0.88261922,-1.040959257,-1.190175086,-1.330669309,-1.463448838,-1.589824577,-1.711168198,-1.828748109,-1.943639343,-2.056690864,-2.168531121,-2.279595549,-2.390163397,-2.500395874
ATLA_SRS_out,0.344198021,0.387559207,0.399854076,0.401446377,0.397129958,0.389740081,0.381324023,0.373001734,0.365186918,0.357879426,0.35086852,0.34384808,0.336478284,0.328419719,0.319353041,0.308991475,0.297089014,0.283446103,0.267913662,0.250395541,0.230850066,0.209290446,0.185784282,0.160451568
ALBQ_ELPA_out,0.810767164,0.822877714,0.80285422,0.768084578,0.735848899,0.709895586,0.686867653,0.663655326,0.639058513,0.613122053,0.586338905,0.559197071,0.531999039,0.504832291,0.477610562,0.450138185,0.422171749,0.393467066,0.363808636,0.333023893,0.300986426,0.267612331,0.232852925,0.196686574
LOND_NEWY_out,0.693114375,0.710059781,0.683715707,0.618989184,0.538302665,0.452633624,0.36501541,0.276183799,0.18710117,0.099165631,0.013692438,-0.068501023,-0.147206278,-0.222716159,-0.295634182,-0.366693219,-0.436622174,-0.506065661,-0.575546156,-0.64545588,-0.716066189,-0.787545912,-0.859982981,-0.933405284
HOUS_KANS_in,0.203723277,0.232196517,0.065071472,-0.226032426,-0.4868524,-0.671794603,-0.806173841,-0.921093632,-1.03334172,-1.147659324,-1.26288822,-1.376454122,-1.486655152,-1.593360703,-1.697822023,-1.802139719,-1.908720631,-2.019878566,-2.137602862,-2.263469228,-2.398641463,-2.543924665,-2.699836464,-2.866680055
BOST_NEWY_out,0.084198406,0.081476308,0.012505274,-0.069559795,-0.117523442,-0.129720764,-0.126425608,-0.124214378,-0.130750326,-0.147901902,-0.174912567,-0.210090253,-0.251584746,-0.297768319,-0.347414873,-0.399739921,-0.454345142,-0.511115437,-0.570108096,-0.631460551,-0.695324791,-0.761829141,-0.83106182,-0.90306822
