Timesteps,75% Efficiency: (0.75),85% Efficiency: (0.85),95% Efficiency: (0.95)
313721,7.194218159,5.471843719,3.465589046
313782,7.065184116,5.346953869,3.625878096
313836,7.170554161,5.303966999,3.812256813
314266,7.067122459,5.283232689,3.792876005
314416,7.145932198,5.349106312,3.564359426
314472,7.059894562,5.373105526,3.634642601
314549,7.138528347,5.178690434,3.62025857
314617,7.235549927,5.346567631,3.624277592
314640,7.022202969,5.202722549,3.807805061
314693,6.965970039,5.385581493,3.667275429
315078,7.004803658,5.339034081,3.611488581
315344,6.996905327,5.476614952,3.611051559
315370,7.297559738,5.349936962,3.638706923
315497,7.059300423,5.348756313,3.556264639
315845,7.050546646,5.424592972,3.688799143
315895,6.896811962,5.499005795,3.680338383
316345,6.98626709,5.439054489,3.689860821
316461,7.1588521,5.339465618,3.731955528
316861,7.004234314,5.278763771,3.619005919
316904,6.991408825,5.516467094,3.541087389
316923,7.064061165,5.35559082,3.582444906
316979,6.864040852,5.338717461,3.596218824
316999,6.871238708,5.38028717,3.746214151
317030,6.996353626,5.296788216,3.265103102
317164,6.996489048,5.237298965,3.608747959
317341,7.13087225,5.25098753,3.599831343
317364,6.991545677,5.395991325,3.574990988
317502,6.940138817,5.36578846,3.470479965
317520,6.918134689,5.344439983,3.399707794
317640,6.909297943,5.293492317,3.636574745
317709,6.999787807,5.394545078,3.659622431
317775,6.992117882,5.291500092,4.210690498
317988,6.935115337,5.232331276,3.974772692
318061,6.736615181,5.381539345,4.487067699
318272,6.776527882,5.258749962,4.497199059
318290,6.707300663,5.386698723,4.631099701
318392,6.98432827,5.143157482,4.648013115
318544,7.084925175,5.190841198,4.961877823
318594,7.025444031,5.18063736,5.077954769
318733,6.674355984,5.163546562,4.465823174
318955,6.693091393,5.260418892,3.797609806
318980,7.092504025,5.27011776,3.74665761
319023,6.875902653,5.120997429,3.803447485
319077,6.857102394,5.179923058,3.701098442
319172,6.932061672,4.993792534,3.620896816
319656,6.929529667,5.101148129,3.639441967
319815,6.727829933,5.161755085,3.4713552
319884,6.887863636,5.262540817,3.851526499
319961,6.743095875,5.130812168,3.751788616
319972,6.634052753,5.189029694,3.546504736
320005,6.872395515,5.323327065,3.722090483
320046,7.122476101,5.170594692,3.644748688
320130,6.92976141,5.136063099,3.694093704
320250,6.781477928,5.131717205,3.629728556
320344,7.015145302,5.04931736,3.55471468
320389,6.836904526,5.314728737,3.598581314
320472,6.928263187,5.059811592,3.567173481
320550,6.927435398,5.158312798,3.665855646
320692,6.808024883,5.219212532,3.606935978
320860,6.848543644,5.324351788,3.289329052
320941,6.791220188,5.158133507,3.424245834
321084,6.812247753,5.111722946,3.468215704
321182,6.62058115,5.250829697,3.473241806
321501,6.919491291,5.099532127,3.488578081
321587,6.721252918,4.936384201,3.509642363
321614,6.791424751,5.081447601,3.338879585
321701,6.981719971,5.123437405,3.434164286
321758,6.720293999,5.147898197,3.48714757
321979,6.885353088,5.172710419,3.404760599
322065,6.553346157,5.164461136,3.216677666
322235,6.776720047,4.735643864,3.589160681
322371,6.794113159,5.36384201,3.435197353
322451,6.7138834,5.313236237,3.466441154
322667,6.841415405,5.132029533,3.599287748
322736,6.654438019,5.267646313,3.631107569
322842,6.673023224,5.149272919,3.721059561
322894,6.720866203,5.181824684,3.451662064
323007,6.555876732,5.217339516,3.655418396
323046,6.839855194,5.157846451,3.440489292
323137,6.789180756,5.019343376,3.423707962
323214,6.793101788,5.0064044,3.552664518
323573,6.772616863,5.096134186,3.620669842
323664,6.840566635,5.120230198,3.473705292
323717,6.634684086,4.926411629,3.405832529
324379,6.761659622,4.995079041,3.580113173
324440,6.751470089,5.161797047,3.519982338
324494,6.746917248,4.81672287,3.662818432
324646,6.766832829,4.973618507,4.181443214
324665,6.693340302,4.914865017,4.300600052
324681,6.799758434,4.927606106,4.306641102
324959,6.780962944,5.025073051,4.310759068
324985,6.797949314,4.761198044,4.551415443
325292,6.863570213,4.944730282,4.566679955
325312,6.465485573,4.898055077,4.236910343
325323,6.754452705,4.861955643,4.300767422
325369,6.464389801,4.916471004,4.162915707
325429,6.487714767,4.762239933,3.993694067
325461,6.532598019,4.9915905,4.205412865
325529,6.584630489,5.223952293,3.934839725
325681,6.53065443,4.899987698,3.87314558
325723,6.578597546,4.968270302,3.854669094
325801,6.694159508,4.809560776,3.906607628
325831,6.418833733,4.748495102,3.925498009
326102,6.289853573,5.022542,3.881392717
326135,6.477221966,4.959438324,3.818660736
326212,6.536929131,4.793575764,3.841297865
326413,6.363387585,4.850158691,3.733498096
326566,6.632840157,4.956589699,3.859139681
326790,6.443120003,4.820100784,3.826732159
326862,6.49882555,4.869463444,3.734633923
326967,6.54238081,4.711645126,3.844106197
326992,6.539125443,4.926354408,4.005926609
327233,6.411086559,4.836628914,3.766124487
327336,6.285737514,4.634422779,3.848638535
327534,6.540682316,4.819898605,3.743634701
327600,6.298709393,4.755702972,3.656758308
327640,6.332012177,4.780676842,3.788977623
327715,6.249819756,4.715457916,3.628544092
327939,6.531634808,4.917129993,3.787352324
328050,6.472698689,4.751208305,3.737019062
328192,6.406925201,4.87629509,3.826815844
328426,6.148188591,4.742917538,3.576757669
328859,6.127085686,4.68802166,3.648617744
328985,6.272499561,4.676316261,3.733992815
329095,6.258238316,4.767248631,3.86747241
329107,6.390728474,4.668884277,3.695660114
329151,6.346834183,4.659169197,3.684668303
329717,6.29567194,4.707305431,3.723687887
329808,6.26528883,4.465958595,3.544457197
329838,6.159727573,4.860006332,3.61398387
329896,6.25635004,4.701447487,3.688379049
329912,6.087832451,4.732091904,4.04709053
329991,6.326725483,4.635317326,3.878917933
330032,6.324772358,4.610422134,3.75195384
330272,6.145353794,4.563350677,3.824454546
330317,6.173117638,4.697886467,3.859792233
330393,6.298635483,4.729617119,3.677983046
330428,6.273499966,4.661248684,3.703635931
330585,6.39988184,4.706818581,3.618351221
330746,6.268813133,4.688145161,3.521216631
330773,6.268509865,4.724515915,3.694616795
331035,6.3455863,4.644808292,3.5
331064,6.761020184,4.780722141,3.738247395
331125,6.517756939,4.682273388,3.661678076
331524,6.169379234,4.554372787,3.661343575
331613,6.432400703,4.739798546,3.482041359
331685,6.452571869,4.616110802,3.657074213
331837,6.350896835,4.639291763,3.645007133
331922,6.321573734,4.500494957,3.503293037
331973,6.450284958,4.620276928,3.66014266
332079,6.349551678,4.57251358,3.710660458
332203,6.304251671,4.638393402,3.66123867
332437,6.254178047,4.672575951,3.711461544
332512,6.254272461,4.600750446,3.925021887
332674,6.396948814,4.428582668,3.947889566
332706,6.134264469,4.674688816,3.831744194
332914,6.156895161,4.664669037,3.821242809
333173,6.303842545,4.528271675,3.679277897
333192,6.388872623,4.628220081,3.789912701
333207,6.33740139,4.669936657,3.610635996
333273,6.242895603,4.37032795,3.492062092
333295,6.368313789,4.480927467,3.674198627
333361,6.288423538,4.534599781,3.53074646
333425,6.282987595,4.523066521,3.588571072
333509,6.203112602,4.57551384,3.356342077
333662,6.289237976,4.571858883,3.509688139
333682,6.129481316,4.438829422,3.40074563
333935,6.146825314,4.470276833,3.346332073
334047,6.289635658,4.64398098,3.577650547
334105,6.126300335,4.584843636,3.489991188
334172,6.334828854,4.492176533,3.339006662
334194,6.216378212,4.682194233,3.212720394
334273,6.328614712,4.654382229,3.328299284
334551,6.599461555,4.506219864,3.454403877
334574,5.942763329,4.485435963,3.295268774
334667,6.208033562,4.4227314,3.455158234
334717,6.264119148,4.672324657,3.297782421
334973,6.314983368,4.490528584,3.307866812
335178,6.282083988,4.715313435,3.415841579
335207,6.417360306,4.799440384,3.389889479
335529,6.169090271,4.605667114,3.563708782
335654,6.099384785,4.640826702,3.466287374
335677,6.167408943,4.548134804,3.379526854
335739,6.20451355,4.475852013,3.528333664
335891,6.12708807,4.648951054,3.448757887
335937,6.414512157,4.513594627,3.208192348
335998,6.035761833,4.556563377,3.255465746
336020,6.080790043,4.664474487,3.373301268
336040,6.119572639,4.65015316,3.399977684
336095,6.136860847,4.643908024,3.364790678
336189,6.258423328,4.653149128,3.335808992
336265,6.053547382,4.548397064,3.458153963
336508,6.171382427,4.528017998,3.426120281
336548,5.978943348,4.511331558,3.276197195
336718,6.223173141,4.667592525,3.508479595
336835,5.969376564,4.451822281,3.341547728
336953,5.996216297,4.646671772,3.252551556
336971,6.036886692,4.459066868,3.31579113
337007,6.107872009,4.417660713,3.519874811
337031,5.918460846,4.518084526,3.312986135
337253,6.010038853,4.396004677,3.637684822
337420,6.057264805,4.437212944,3.624349594
337462,5.79117775,4.589988232,3.588917971
337520,5.886189461,4.456419468,3.664845943
337733,6.188556194,4.395394802,3.596327305
337835,5.917984962,4.466540337,3.529709816
337870,6.054017544,4.5995574,3.416762352
338153,5.93977499,4.512340546,3.555103302
338183,6.100722313,4.516462326,3.514574528
338205,5.910886765,4.512040615,3.461221695
338255,6.118673801,4.548949242,3.54932785
338518,6.087386608,4.365467072,3.529697418
338585,6.003675461,4.528033733,3.461743832
338746,5.921276569,4.458122253,3.396757841
338850,6.094788074,4.513121605,3.497335911
338966,5.843028545,4.431479931,3.516346693
339141,5.945713997,4.413815498,3.410488129
339212,5.826421738,4.511281967,3.45100379
339323,5.702774048,4.384214878,3.517018795
339609,5.985148907,4.354860783,3.500530481
339696,5.963033676,4.363044739,3.411587477
339731,5.915964127,4.43188858,3.422112226
340015,5.911197662,4.43453455,3.437198639
340094,5.85613966,4.258357048,3.431307793
340147,5.801094055,4.421927929,3.314234257
340439,5.474230766,4.36957407,3.511733055
340525,5.660578728,4.405293465,3.247119188
340573,5.867403507,4.401900291,3.224490166
340665,5.731072903,4.282222748,3.350690603
340694,5.906265259,4.20413208,3.595140934
340742,5.949613571,4.345759392,3.470950603
340888,5.859920502,4.40773201,3.536070347
340981,5.793803692,4.336402893,3.446384668
341151,5.850560665,4.55633831,3.430391312
341305,5.865499973,4.149564266,3.288903236
341390,5.894845486,4.373375893,3.359981775
341456,5.92252636,4.312632084,3.427701712
341502,5.872210979,4.316231728,3.346501112
341714,5.778236389,4.225976944,3.414631128
341978,5.75783062,4.439524174,3.400238276
342005,5.851056576,4.419638157,3.215768576
342043,5.799476147,4.278064728,3.37501812
342061,5.647776604,4.391213417,3.371679783
342096,5.681425571,4.382160187,3.344698668
342115,5.678262234,4.302514553,3.306996822
342202,5.788376331,4.146520138,3.214643002
342289,5.853760242,4.257513523,3.245416641
342514,5.721323967,4.327568531,3.312712193
342578,5.699502468,4.256702423,3.301558495
342619,5.932424545,4.375183105,3.341367245
342658,5.883328438,4.274621964,3.274319649
342754,5.717378616,4.259570122,3.417925835
342795,5.822921276,4.302209854,3.127655745
342805,5.730065823,4.409972191,3.352875471
342859,5.700150013,4.231061935,3.26240778
343171,5.661619186,4.310292721,3.378540516
343257,5.778782845,4.441822052,3.47418952
343340,5.669925213,4.20691061,3.418766022
343355,5.643917084,4.354973793,3.518571377
343389,5.605772972,4.293431759,3.522891045
343441,5.580667973,4.226940632,3.27919817
343540,5.807376862,4.285713673,3.437535763
343634,5.555881977,4.096162796,3.41043663
343670,5.607177734,4.171906948,3.372105598
343731,5.564803123,4.314289093,3.422206879
343776,5.602243423,4.308609486,3.495313883
343860,5.658148766,4.29881382,3.35941267
343910,5.490781784,4.10381794,3.39478755
343998,5.751684666,4.287100792,3.461884022
344010,5.71999979,4.309109688,3.341228485
344050,5.652764797,4.273334503,3.347898722
344184,5.647380829,4.254278183,3.341730118
344385,5.631296635,4.288231373,3.295591116
344413,5.515031338,4.041754723,3.432299376
344431,5.579494953,4.239816666,3.360044241
344462,5.417550087,4.170028687,3.140883923
344504,5.734759808,4.19754076,3.327422619
344541,5.594935894,4.157332897,3.309380293
344555,5.550797939,4.226216316,3.28588748
344801,5.592021465,4.19024086,3.207441568
345093,5.649541855,4.202061176,3.29655242
345112,5.469207764,4.463329792,3.3893888
345168,5.648091793,4.295861244,3.284242153
345390,5.620405674,4.057868958,3.410071135
345457,5.310415268,4.190848827,3.30117774
345493,5.772127628,4.248229504,3.231608629
345512,5.625071526,4.118513584,3.151966095
345527,5.567926407,4.295066357,3.215244293
345622,5.590026379,4.128760338,3.330932379
345800,5.554780483,4.055677414,3.170695305
345898,5.694646835,4.037117004,3.200672626
345999,5.71638298,4.240025043,3.303665161
346025,5.630537033,4.122647285,3.343986988
346050,5.243753433,4.16678524,3.240908146
346075,5.669574738,4.025089264,3.35473299
346089,5.822534084,4.123527527,3.23078084
346210,5.592105389,4.074229717,3.312704325
346245,5.545377254,4.186118126,3.298345089
346258,5.628513813,4.170322895,3.449911118
346333,5.760773659,4.230565071,2.986278772
346501,5.36317873,4.099038601,3.212355375
346646,5.636207581,4.255515099,3.138646841
346683,5.590162754,4.159438133,3.321610451
346872,5.62525034,4.278060913,3.291835308
346909,5.556788445,4.122420788,3.281151056
347005,5.600505829,4.090193748,3.305894852
347036,5.600672245,4.017848492,3.460742712
347138,5.529057026,4.183537483,3.249503136
347194,5.457134724,4.055038929,3.331264496
347208,5.470283031,4.051262856,3.265936375
347298,5.517263889,4.159290314,3.456717014
347367,5.42099905,4.072028637,3.428042412
347434,5.416612625,4.055369377,3.319608927
347455,5.718420029,4.166955948,3.391615868
347532,5.576362133,4.084754944,3.285479069
347593,5.59569025,4.143173218,3.284448624
347640,5.723619461,4.055500031,3.302404165
347663,5.61141634,4.092695236,3.255586386
347697,5.846920013,3.947900534,3.378138304
347713,5.589500904,4.144561768,3.403450489
347756,5.433615208,4.066363335,3.105909348
347964,5.384387016,4.054606915,3.310018301
348030,5.454424858,4.202340126,3.165299416
348060,5.385039806,4.036074638,3.132966042
348073,5.608913422,4.10999012,2.979747772
348142,5.491688728,4.110553741,3.241222382
348203,5.486160278,3.949989319,3.142094135
348257,5.436451435,4.088881969,3.167849779
348408,5.437053204,4.078481197,3.299356937
348486,5.391606808,4.18865633,3.243151665
348519,5.613323212,4.201706886,3.281893969
348575,5.331712723,4.113605976,3.124792814
348633,5.371039391,3.958042622,3.21421957
348682,5.620009899,4.010446072,3.208551168
348703,5.550632,4.277838707,3.112389088
348900,5.373727798,4.056852818,3.316550255
348987,5.286959648,4.061266899,3.287100077
349008,5.415531158,4.189654827,3.263828039
349265,5.508956432,4.009324074,3.256549358
349289,5.54068327,3.962956429,3.223621607
