#15#c_ip:1,c_port:2,c_pkts_all:3,c_rst_cnt:4,c_ack_cnt:5,c_ack_cnt_p:6,c_bytes_uniq:7,c_pkts_data:8,c_bytes_all:9,c_pkts_retx:10,c_bytes_retx:11,c_pkts_ooo:12,c_syn_cnt:13,c_fin_cnt:14,s_ip:15,s_port:16,s_pkts_all:17,s_rst_cnt:18,s_ack_cnt:19,s_ack_cnt_p:20,s_bytes_uniq:21,s_pkts_data:22,s_bytes_all:23,s_pkts_retx:24,s_bytes_retx:25,s_pkts_ooo:26,s_syn_cnt:27,s_fin_cnt:28,first:29,last:30,durat:31,c_first:32,s_first:33,c_last:34,s_last:35,c_first_ack:36,s_first_ack:37,c_isint:38,s_isint:39,c_iscrypto:40,s_iscrypto:41,con_t:42,p2p_t:43,http_t:44,c_rtt_avg:45,c_rtt_min:46,c_rtt_max:47,c_rtt_std:48,c_rtt_cnt:49,c_ttl_min:50,c_ttl_max:51,s_rtt_avg:52,s_rtt_min:53,s_rtt_max:54,s_rtt_std:55,s_rtt_cnt:56,s_ttl_min:57,s_ttl_max:58,p2p_st:59,ed2k_data:60,ed2k_sig:61,ed2k_c2s:62,ed2k_c2c:63,ed2k_chat:64,c_f1323_opt:65,c_tm_opt:66,c_win_scl:67,c_sack_opt:68,c_sack_cnt:69,c_mss:70,c_mss_max:71,c_mss_min:72,c_win_max:73,c_win_min:74,c_win_0:75,c_cwin_max:76,c_cwin_min:77,c_cwin_ini:78,c_pkts_rto:79,c_pkts_fs:80,c_pkts_reor:81,c_pkts_dup:82,c_pkts_unk:83,c_pkts_fc:84,c_pkts_unrto:85,c_pkts_unfs:86,c_syn_retx:87,s_f1323_opt:88,s_tm_opt:89,s_win_scl:90,s_sack_opt:91,s_sack_cnt:92,s_mss:93,s_mss_max:94,s_mss_min:95,s_win_max:96,s_win_min:97,s_win_0:98,s_cwin_max:99,s_cwin_min:100,s_cwin_ini:101,s_pkts_rto:102,s_pkts_fs:103,s_pkts_reor:104,s_pkts_dup:105,s_pkts_unk:106,s_pkts_fc:107,s_pkts_unrto:108,s_pkts_unfs:109,s_syn_retx:110,http_req_cnt:111,http_res_cnt:112,http_res:113,c_pkts_push:114,s_pkts_push:115,c_tls_SNI:116,s_tls_SCN:117,c_npnalpn:118,s_npnalpn:119,c_tls_sesid:120,c_last_handshakeT:121,s_last_handshakeT:122,c_appdataT:123,s_appdataT:124,c_appdataB:125,s_appdataB:126,fqdn:127,dns_rslv:128,req_tm:129,res_tm:130,DeclaredThroughput,Actualthroughput
67.32.116.151,33913,6,0,5,3,46,1,46,0,0,0,1,1,192.12.94.30,53,4,0,4,1,767,1,767,0,0,0,1,1,1.44889E+12,1.44889E+12,140.294,44.438,91.395,44.438,91.395,43.935,91.394,1,0,1,0,0,0,0,46.266124,43.934,47.913,2.076888,3,63,63,0.167994,0.001,0.502,0.289252,3,53,54,0,0,0,0,0,0,1,1,4,1,0,1460,46,46,16144,14600,0,46,46,46,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,767,767,14592,14480,0,767,767,767,0,0,0,0,0,0,0,0,0,0,0,---,1,1,-,-,0,0,0,0,0,0,0,0,0,e.gtld-servers.net,192.54.112.31,1.44888E+12,1.44888E+12,0.007680588,0.002623063
67.32.116.151,43185,6,0,5,3,41,1,41,0,0,0,1,1,192.12.94.30,53,4,0,4,1,762,1,762,0,0,0,1,1,1.44889E+12,1.44889E+12,141.825,44.438,91.891,44.438,91.891,44.438,91.395,1,0,1,0,0,0,0,46.278791,44.436,47.448,1.615996,3,63,63,0.003,0.001,0.006,0.002646,3,53,54,0,0,0,0,0,0,1,1,4,1,0,1460,41,41,16128,14600,0,41,41,41,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,762,762,14592,14480,0,762,762,762,0,0,0,0,0,0,0,0,0,0,0,---,1,1,-,-,0,0,0,0,0,0,0,0,0,e.gtld-servers.net,192.54.112.31,1.44888E+12,1.44888E+12,0.006912831,0.002312709
67.32.113.67,52210,6,1,5,2,486,1,486,0,0,0,1,1,62.168.44.119,80,4,0,4,1,272,1,272,0,0,0,1,1,1.44889E+12,1.44889E+12,85.892,37.945,80.402,37.945,80.402,36.937,79.872,1,0,1,0,1,0,1,39.19704,36.471,41.927,0,2,126,126,2.732863,0.466,5,0,2,54,54,0,0,0,0,0,0,1,0,2,1,0,1460,486,486,65700,8192,0,486,486,486,0,0,0,0,0,0,0,0,0,1,0,8,0,0,1460,272,272,6912,5840,0,272,272,272,0,0,0,0,0,0,0,0,0,1,1,200,1,1,-,-,0,0,0,0,0,0,0,0,0,bbcdn-bbnaut.ibillboard.com,234.122.1.21,1.44889E+12,1.44889E+12,0.092732607,0.045266148
67.32.84.161,61913,6,0,5,3,195,1,195,0,0,0,1,1,130.192.119.93,3128,6,0,6,2,1773,2,1773,0,0,0,1,1,1.44889E+12,1.44889E+12,53.43,13.009,32.45,13.009,37.954,12.011,24.459,1,0,1,0,1,0,1,12.128929,11.45,13.46,1.152476,3,125,125,1.359955,0.533,2.016,0.756144,3,59,59,0,0,0,0,0,0,1,0,2,1,0,1460,195,195,17520,8192,0,195,195,195,0,0,0,0,0,0,0,0,0,1,0,7,1,0,1460,1402,371,15744,14600,0,1773,371,1773,0,0,0,0,0,0,0,0,0,1,1,407,1,2,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,0.11589896,0.02919708
67.32.58.187,49637,21,1,20,9,2071,9,2072,1,1,0,1,1,179.60.192.36,443,20,0,20,4,6255,14,6255,0,0,0,1,1,1.44889E+12,1.44889E+12,65262.487,34.437,66.402,45295.221,65261.983,33.938,65.903,1,0,1,0,8192,0,0,28.955586,26.958,33.439,2.609707,7,126,126,6.103043,0.001,50.427,16.626017,9,86,86,0,0,0,0,0,0,1,0,8,1,0,1260,513,1,66560,8192,0,1342,191,216,0,0,0,0,0,0,1,0,0,1,0,8,1,0,1410,1260,31,20736,14100,0,2814,45,2814,0,0,0,0,0,0,0,0,0,0,0,---,8,11,www.facebook.com,*.facebook.com,225,6,0,71.395,100.85,78.383,100.85,408,3073,-,-,0,0,0.321062233,0.00025399
67.32.57.37,56576,36,0,35,17,3136,17,3141,5,5,0,1,1,74.125.232.154,443,55,0,55,13,39794,40,39794,0,0,0,1,1,1.44889E+12,1.44889E+12,241136.136,5.466,20.443,226231.934,241121.182,4.956,11.472,1,0,1,0,8192,0,0,14.931851,2.981,45.428,12.664826,10,125,125,15.83953,0.996,202.231,53.649214,14,56,56,0,0,0,0,0,0,1,0,8,1,0,1460,1425,1,65536,8192,0,1786,46,517,0,0,0,0,0,0,5,0,0,1,0,7,1,5,1430,1430,38,53632,42900,0,21741,38,160,0,0,0,0,0,0,0,0,0,0,0,---,12,23,securepubads.g.doubleclick.net,-,225,0,1,22.944,20.443,26.925,30.44,734,161,-,-,0,0,0.314519679,0.000104207
67.32.51.77,63677,16,0,15,6,5169,8,5169,0,0,0,1,1,31.13.86.4,443,26,0,26,2,12667,21,12668,2,2,0,1,2,1.44889E+12,1.44889E+12,65338.873,11.98,15.973,309.531,65324.379,5.987,15.473,1,0,1,0,8192,0,0,4.940751,2.496,12.963,3.147051,10,126,126,3.096369,0.999,8.987,2.831213,10,88,88,0,0,0,0,0,0,1,0,8,1,1,1460,1220,87,66048,8192,0,1220,87,408,0,0,0,0,0,0,0,0,0,1,0,8,1,0,1410,1410,1,30208,14100,0,3214,45,150,0,0,0,0,2,0,0,0,0,0,0,---,8,12,scontent.xx.fbcdn.net,-,97,6,0,17.97,15.973,26.458,20.466,496,151,scontent.xx.fbcdn.net,234.122.1.21,1.44889E+12,1.44889E+12,0.752912135,0.000632885
67.32.116.212,59709,7,0,6,3,46,2,92,1,46,0,1,1,192.58.128.30,53,8,0,8,3,652,2,1304,2,653,0,1,2,1.44889E+12,1.44889E+12,65.878,21.968,43.434,21.969,43.435,21.968,43.434,0,1,1,0,0,0,0,21.966902,21.968,21.968,0,2,63,64,0,0,0,0,2,55,56,0,0,0,0,0,0,1,1,7,1,0,1460,46,46,16000,14600,0,46,46,46,0,0,0,1,0,0,0,0,0,1,1,7,1,0,1460,652,652,14592,14480,0,652,652,652,0,0,0,2,0,0,0,0,0,0,0,---,1,1,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,0.016751639,0.011172167
67.32.116.212,47542,9,0,8,4,46,2,92,2,47,0,1,2,192.58.128.30,53,8,0,8,3,654,2,1308,2,655,0,1,2,1.44889E+12,1.44889E+12,65.878,22.446,43.91,22.447,43.911,22.446,43.91,0,1,1,0,0,0,0,22.443756,22.446,22.446,0,1,63,64,0,0,0,0,3,55,56,0,0,0,0,0,0,1,1,7,1,0,1460,46,46,16000,14600,0,46,46,46,0,0,0,2,0,0,0,0,0,1,1,7,1,0,1460,654,654,14592,14480,0,654,654,654,0,0,0,1,1,0,0,0,0,0,0,---,1,1,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,0.016394903,0.011172167
67.32.116.212,58792,7,0,6,3,44,2,88,1,44,0,1,1,192.58.128.30,53,7,0,7,2,645,2,1290,2,646,0,1,2,1.44889E+12,1.44889E+12,68.899,22.483,45.442,22.485,45.452,22.483,44.919,0,1,1,0,0,0,0,22.712864,22.483,22.945,0,2,63,64,0,0,0,0,2,55,56,0,0,0,0,0,0,1,1,7,1,0,1460,44,44,16000,14600,0,44,44,44,0,0,0,1,0,0,0,0,0,1,1,7,1,0,1460,645,645,14592,14480,0,645,645,645,0,0,0,2,0,0,0,0,0,0,0,---,1,1,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,0.015341033,0.010217855
67.32.115.89,55131,12,1,10,5,1257,4,1257,0,0,0,1,1,64.235.151.55,443,8,0,8,0,3809,6,3809,0,0,0,1,1,1.44889E+12,1.44889E+12,718.947,158.782,294.582,587.672,717.959,139.809,294.582,1,0,1,0,8192,0,0,137.799444,124.308,160.286,13.67827,5,61,61,1.583168,0.971,1.984,0.422548,5,55,55,0,0,0,0,0,0,1,1,3,1,0,1460,583,31,524280,65535,0,583,31,517,0,0,0,0,0,0,0,0,0,1,1,9,1,0,1460,1448,31,31232,28960,0,3033,31,3033,0,0,0,0,0,0,0,0,0,0,0,---,4,4,api.copy.com,*.copy.com,0,0,0,299.598,423.906,425.392,585.678,644,3085,api.cudadrive.com,234.122.1.21,1.44889E+12,1.44889E+12,0.029097987,0.013987123
67.32.51.34,56403,9,0,8,3,132,4,132,0,0,0,1,1,151.249.146.126,19953,7,0,7,1,109,4,109,0,0,0,1,1,1.44889E+12,1.44889E+12,11098.748,97.857,190.207,373.454,467.316,96.862,190.207,1,0,1,0,0,0,0,91.283645,86.373,94.858,3.389243,6,62,62,35.948901,0.002,204.702,82.691048,6,112,112,0,0,0,0,0,0,1,0,0,1,0,1460,71,8,64240,8192,0,71,8,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1460,57,8,65535,65403,0,57,8,57,0,0,0,0,0,0,0,0,0,0,0,---,4,4,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,0.005987898,9.51459E-05
67.32.116.223,37674,6,0,5,3,58,1,58,0,0,0,1,1,192.54.112.30,53,6,0,6,2,623,1,623,1,1,0,1,2,1.44889E+12,1.44889E+12,87.388,27.975,56.435,27.975,56.435,27.975,56.435,1,0,1,0,0,0,0,28.125396,27.477,28.46,0.562411,3,63,63,0.500475,0.498,0.503,0,2,53,54,0,0,0,0,0,0,1,1,7,1,0,1460,58,58,30464,29200,0,58,58,58,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,623,623,66560,65535,0,623,623,623,0,0,0,1,0,0,0,0,0,0,0,---,1,1,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,0.016303584,0.005309653
67.32.51.34,56399,9,0,8,4,160,3,160,0,0,0,1,1,104.40.229.135,50001,9,0,9,2,151,5,151,0,0,0,1,1,1.44889E+12,1.44889E+12,33139.01,28.96,54.409,82.383,108.83,27.948,49.93,1,0,1,0,131072,0,0,33.847723,20.97,70.4,20.549718,5,62,62,1.197176,0.512,1.986,0.742242,5,49,49,0,0,0,0,0,0,1,0,2,1,0,1460,97,21,66240,8192,0,97,21,97,0,0,0,0,0,0,0,0,0,1,0,9,1,0,1440,92,3,29696,29200,0,100,3,100,0,0,0,0,0,0,0,0,0,0,0,---,3,5,-,-,0,0,0,0,0,0,0,0,0,eu.dr.skype.net,8.8.8.8,1.44889E+12,1.44889E+12,0.011022727,3.86252E-05
67.32.116.223,48080,8,0,7,4,43,2,86,1,43,0,1,1,199.249.120.1,53,4,0,4,1,668,1,668,0,0,0,1,1,1.44889E+12,1.44889E+12,44.417,13.978,29.424,13.981,29.424,13.978,27.957,0,1,1,0,0,0,0,14.227789,13.978,14.479,0,2,63,64,0,0,0,0,3,59,59,0,0,0,0,0,0,1,1,7,1,0,1460,43,43,30592,29200,0,43,43,43,0,0,0,1,0,0,0,0,0,1,1,8,1,0,1460,668,668,5888,5792,0,668,668,668,0,0,0,0,0,0,0,0,0,0,0,---,1,1,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,0.023758547,0.015489565
67.32.116.151,44864,8,0,7,4,45,2,90,1,45,0,1,1,199.249.120.1,53,4,0,4,1,764,1,764,0,0,0,1,1,1.44889E+12,1.44889E+12,44.417,13.978,28.96,13.981,28.96,13.978,27.957,0,1,1,0,0,0,0,14.484776,13.978,14.993,0,2,63,64,0,0,0,0,3,59,59,0,0,0,0,0,0,1,1,4,1,0,1460,45,45,16128,14600,0,45,45,45,0,0,0,1,0,0,0,0,0,1,1,8,1,0,1460,764,764,5888,5792,0,764,764,764,0,0,0,0,0,0,0,0,0,0,0,---,1,1,-,-,0,0,0,0,0,0,0,0,0,b2.org.afilias-nst.org,199.19.54.1,1.44888E+12,1.44888E+12,0.024011205,0.01621001
67.32.116.223,41886,8,0,7,4,43,2,86,1,43,0,1,1,199.249.120.1,53,4,0,4,1,668,1,668,0,0,0,1,1,1.44889E+12,1.44889E+12,43.926,13.956,28.933,13.958,28.933,13.956,27.466,0,1,1,0,0,0,0,13.982301,13.487,14.479,0,2,63,64,0.156328,0,0.469,0.270777,3,59,59,0,0,0,0,0,0,1,1,7,1,0,1460,43,43,30592,29200,0,43,43,43,0,0,0,1,0,0,0,0,0,1,1,8,1,0,1460,668,668,5888,5792,0,668,668,668,0,0,0,0,0,0,0,0,0,0,0,---,1,1,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,0.023758547,0.015662705
67.32.116.223,60259,8,0,7,4,43,2,86,1,43,0,1,1,199.249.120.1,53,4,0,4,1,668,1,668,0,0,0,1,1,1.44889E+12,1.44889E+12,42.92,12.454,27.945,12.456,27.945,12.454,25.964,0,1,1,0,0,0,0,13.219339,11.985,14.455,0,2,63,64,0.156328,0,0.469,0.270777,3,59,59,0,0,0,0,0,0,1,1,7,1,0,1460,43,43,30592,29200,0,43,43,43,0,0,0,1,0,0,0,0,0,1,1,8,1,0,1460,668,668,5888,5792,0,668,668,668,0,0,0,0,0,0,0,0,0,0,0,---,1,1,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,0.023797994,0.016029823
67.32.116.223,46023,8,0,7,4,43,2,86,1,43,0,1,1,199.249.120.1,53,4,0,4,1,668,1,668,0,0,0,1,1,1.44889E+12,1.44889E+12,44.942,13.952,29.961,13.954,29.961,13.952,27.941,0,1,1,0,0,0,0,13.959302,13.952,13.968,0,2,63,64,0.175327,0.002,0.524,0.301956,3,59,60,0,0,0,0,0,0,1,1,7,1,0,1460,43,43,30592,29200,0,43,43,43,0,0,0,1,0,0,0,0,0,1,1,8,1,0,1460,668,668,5888,5792,0,668,668,668,0,0,0,0,0,0,0,0,0,0,0,---,1,1,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,0.024627721,0.01530862
67.32.116.223,49854,8,0,7,4,43,2,86,1,43,0,1,1,199.249.120.1,53,4,0,4,1,668,1,668,0,0,0,1,1,1.44889E+12,1.44889E+12,44.943,13.953,29.444,13.955,29.444,13.953,27.463,0,1,1,0,0,0,0,14.221789,13.953,14.492,0,2,63,64,0.172661,0,0.518,0.299067,3,59,59,0,0,0,0,0,0,1,1,7,1,0,1460,43,43,30592,29200,0,43,43,43,0,0,0,1,0,0,0,0,0,1,1,8,1,0,1460,668,668,5888,5792,0,668,668,668,0,0,0,0,0,0,0,0,0,0,0,---,1,1,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,0.023737234,0.015308279
67.32.116.223,46725,10,0,9,5,43,2,86,2,44,0,1,2,199.249.120.1,53,4,0,4,1,668,1,668,0,0,0,1,1,1.44889E+12,1.44889E+12,43.972,15.015,29.48,15.017,29.48,15.015,28.992,0,1,1,0,0,0,0,14.508549,14.51,14.51,0,1,63,64,0.334322,0,0.505,0.289562,3,59,60,0,0,0,0,0,0,1,1,7,1,0,1460,43,43,30592,29200,0,43,43,43,0,0,0,2,0,0,0,0,0,1,1,8,1,0,1460,668,668,5888,5792,0,668,668,668,0,0,0,0,0,0,0,0,0,0,0,---,1,1,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,0.023707788,0.01564632
67.32.116.223,41153,8,0,7,4,43,2,86,1,43,0,1,1,199.249.120.1,53,4,0,4,1,668,1,668,0,0,0,1,1,1.44889E+12,1.44889E+12,43.972,14.506,28.992,14.513,28.992,14.502,28.473,0,1,1,0,0,0,0,13.985801,13.979,13.994,0,2,63,64,0.336989,0,0.523,0.292375,3,59,60,0,0,0,0,0,0,1,1,7,1,0,1460,43,43,30592,29200,0,43,43,43,0,0,0,1,0,0,0,0,0,1,1,8,1,0,1460,668,668,5888,5792,0,668,668,668,0,0,0,0,0,0,0,0,0,0,0,---,1,1,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,0.024581964,0.01564632
67.32.116.223,60644,8,0,7,4,43,2,86,1,43,0,1,1,199.249.120.1,53,4,0,4,1,668,1,668,0,0,0,1,1,1.44889E+12,1.44889E+12,42.938,12.945,27.957,12.948,27.957,12.945,27.439,0,1,1,0,0,0,0,13.234338,12.476,13.994,0,2,63,64,0.319323,0,0.489,0.276732,3,59,59,0,0,0,0,0,0,1,1,7,1,0,1460,43,43,30592,29200,0,43,43,43,0,0,0,1,0,0,0,0,0,1,1,8,1,0,1460,668,668,5888,5792,0,668,668,668,0,0,0,0,0,0,0,0,0,0,0,---,1,1,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,0.024581964,0.016023103
67.32.84.161,61914,6,0,5,3,196,1,196,0,0,0,1,1,130.192.119.93,3128,6,0,6,2,1776,2,1776,0,0,0,1,1,1.44889E+12,1.44889E+12,66.907,25.944,49.426,25.944,49.905,25.431,40.443,1,0,1,0,1,0,1,14.145862,12.959,14.981,1.056126,3,125,125,5.504483,2.021,12.472,6.033888,3,59,59,0,0,0,0,0,0,1,0,2,1,0,1460,196,196,17520,8192,0,196,1,196,0,0,0,0,0,0,0,0,0,1,0,7,1,0,1460,1405,371,15744,14600,0,1776,371,1776,0,0,0,0,0,0,0,0,0,1,1,407,1,2,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,0.10466591,0.023435515
67.32.57.20,59109,6,1,5,2,180,2,180,0,0,0,1,0,173.194.112.6,80,5,0,5,2,964,1,964,0,0,0,1,1,1.44889E+12,1.44889E+12,473.329,18.993,471.306,36.469,471.306,18.993,35.933,1,0,1,0,1,0,1,17.956735,16.94,18.468,0.881039,3,125,125,0.525974,0.525,0.527,0,2,54,54,0,0,0,0,0,0,1,0,8,1,0,1460,116,64,65536,8192,0,116,64,64,0,0,0,0,0,0,0,0,0,1,0,7,1,0,1430,964,964,43008,42900,0,964,964,964,0,0,0,0,0,0,0,0,0,1,1,302,2,1,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,0.050249079,0.003042281
67.32.116.151,48744,5,0,4,2,40,1,40,0,0,0,1,1,194.0.2.1,53,7,0,7,2,774,2,1548,2,775,0,1,2,1.44889E+12,1.44889E+12,73.371,22.966,47.927,22.966,47.928,22.966,47.409,1,0,1,0,0,0,0,23.772208,22.431,24.445,1.162207,3,63,63,0.534947,0.535,0.535,0,1,57,58,0,0,0,0,0,0,1,1,4,1,0,1460,40,40,16160,14600,0,40,40,40,0,0,0,0,0,0,0,0,0,1,1,8,1,0,1460,774,774,29184,28960,0,774,774,774,0,0,0,2,0,0,0,0,0,0,0,---,1,1,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,0.013090612,0.004361396
67.32.116.212,50358,6,0,5,3,58,1,58,0,0,0,1,1,192.5.4.1,53,6,0,6,2,749,1,749,1,1,0,1,2,1.44889E+12,1.44889E+12,115.319,37.444,76.897,37.444,76.897,37.444,76.897,1,0,1,0,0,0,0,38.267391,37.443,39.453,1.051906,3,63,63,0.0065,0.001,0.012,0,2,53,54,0,0,0,0,0,0,1,1,7,1,0,1460,58,58,16128,14600,0,58,58,58,0,0,0,0,0,0,0,0,0,1,1,6,1,0,1460,749,749,66560,65535,0,749,749,749,0,0,0,1,0,0,0,0,0,0,0,---,1,1,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,0.011760829,0.004023621
193.205.81.18,11619,18,0,17,3,615,13,626,11,11,0,1,1,67.32.181.78,80,16,0,16,12,1150,2,1150,0,0,0,1,1,1.44889E+12,1.44889E+12,115431.097,86.342,87.345,110357.998,108.311,17.96,87.345,0,1,0,1,1,0,1,1.492713,0.001,3.977,1.721378,4,120,120,34.708882,17.959,69.932,24.167807,4,127,127,0,0,0,0,0,0,1,0,8,1,0,1460,308,1,65536,8192,0,308,307,308,0,0,0,0,0,0,11,0,0,1,0,0,1,0,1460,751,399,64240,63625,0,751,399,751,0,0,0,0,0,0,0,0,0,2,2,200,2,2,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,0.619562484,4.33852E-05
90.147.89.254,36940,4,0,3,2,0,0,0,0,0,0,1,1,67.32.181.27,80,3,0,3,1,0,0,0,0,0,0,1,1,1.44889E+12,1.44889E+12,5036.627,0,0,0,0,7.464,5018.16,0,1,0,1,0,0,0,0.768962,0.537,1.001,0,2,124,124,12.464377,6.463,18.467,0,2,62,62,0,0,0,0,0,0,1,0,8,1,0,1460,0,0,65536,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,0,1460,0,0,65664,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,---,0,0,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,0,0
67.32.81.71,57768,5,0,4,2,966,1,966,0,0,0,1,1,5.45.58.174,80,5,0,5,2,147,1,147,0,0,0,1,1,1.44889E+12,1.44889E+12,254.63,151.786,203.186,151.786,203.186,47.934,202.208,1,0,1,0,1,0,2,49.766008,47.923,50.958,1.619852,3,126,126,0.248488,0.011,0.486,0,2,53,53,0,0,0,0,0,0,1,0,8,1,0,1460,966,966,65536,8192,0,966,966,966,0,0,0,0,0,0,0,0,0,1,0,13,1,0,1460,147,147,8192,2920,0,147,147,147,0,0,0,0,0,0,0,0,0,1,1,200,1,1,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,0.151654304,0.030349919
67.32.116.151,45265,6,0,5,3,41,1,41,0,0,0,1,1,192.52.178.30,53,4,0,4,1,762,1,762,0,0,0,1,1,1.44889E+12,1.44889E+12,120.325,38.943,78.848,38.943,78.848,38.943,77.877,1,0,1,0,0,0,0,39.269691,38.934,39.938,0.57765,3,63,63,0.170661,0.001,0.509,0.293006,3,53,53,0,0,0,0,0,0,1,1,4,1,0,1460,41,41,16128,14600,0,41,41,41,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,762,762,14592,14480,0,762,762,762,0,0,0,0,0,0,0,0,0,0,0,---,1,1,-,-,0,0,0,0,0,0,0,0,0,k.gtld-servers.net,192.54.112.31,1.44888E+12,1.44888E+12,0.00821273,0.002725951
78.152.109.155,51126,10,0,9,4,179,4,179,0,0,0,1,1,67.32.103.166,45299,8,0,8,1,176,5,235,1,59,0,1,1,1.44889E+12,1.44889E+12,871.74,44.438,45.951,484.312,485.311,43.433,45.951,0,1,0,1,131072,0,0,0.665656,0.001,1.513,0.521584,6,116,116,86.070479,42.947,251.632,92.571146,5,126,126,0,0,0,0,0,0,1,0,2,1,1,1452,91,8,66792,8192,0,91,8,91,0,0,0,0,0,0,0,0,0,1,0,8,1,0,1460,100,8,66560,8192,0,100,8,100,1,0,0,0,0,0,0,0,0,0,0,---,4,4,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,0.481163252,0.001642692
67.32.57.20,59110,5,1,4,1,298,2,298,0,0,0,1,0,74.125.232.134,80,7,0,7,2,3125,3,3125,0,0,0,1,1,1.44889E+12,1.44889E+12,68.378,18.955,67.398,35.452,67.903,18.955,34.937,1,0,1,0,1,0,1,17.455751,15.982,18.44,1.300387,3,125,125,0.747463,0.515,0.98,0,2,56,56,0,0,0,0,0,0,1,0,8,1,0,1460,184,114,65536,8192,0,184,114,184,0,0,0,0,0,0,0,0,0,1,0,7,1,0,1430,1430,265,44032,42900,0,3125,1430,3125,0,0,0,0,0,0,0,0,0,1,1,503,2,1,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,0.079826464,0.034865015
67.32.116.223,50046,8,0,7,4,45,2,90,1,45,0,1,1,192.36.148.17,53,4,0,4,1,647,1,647,0,0,0,1,1,1.44889E+12,1.44889E+12,48.93,17.455,35.928,17.458,35.928,17.455,35.415,0,1,1,0,0,0,0,14.966752,12.48,17.455,0,2,63,64,0,0,0,0,3,57,58,0,0,0,0,0,0,1,1,7,1,0,1460,45,45,30592,29200,0,45,45,45,0,0,0,1,0,0,0,0,0,1,1,7,1,0,1460,647,647,14592,14480,0,647,647,647,0,0,0,0,0,0,0,0,0,0,0,---,1,1,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,0.020624463,0.014714899
67.32.116.151,41217,6,0,5,3,42,1,42,0,0,0,1,1,192.52.178.30,53,6,0,6,2,763,2,1526,1,763,0,1,1,1.44889E+12,1.44889E+12,116.829,39.92,82.876,39.92,82.877,39.438,82.876,1,0,1,0,0,0,0,38.448052,32.955,42.956,5.073127,3,63,63,0.0015,0.001,0.002,0,2,53,54,0,0,0,0,0,0,1,1,4,1,0,1460,42,42,16128,14600,0,42,42,42,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,763,763,14592,14480,0,763,763,763,0,0,0,1,0,0,0,0,0,0,0,---,1,1,-,-,0,0,0,0,0,0,0,0,0,k.gtld-servers.net,192.54.112.31,1.44888E+12,1.44888E+12,0.007821957,0.002875998
67.32.91.29,28426,14,0,13,5,2280,7,2281,1,1,0,1,1,31.13.86.36,443,16,0,16,5,2227,9,2373,1,146,0,1,1,1.44889E+12,1.44889E+12,65031.874,6.989,9.984,45199.855,65019.888,5.994,9.484,1,0,1,0,8192,0,0,4.912418,2.494,11.511,3.490801,6,126,126,0.196596,0.001,0.501,0.266172,5,88,88,0,0,0,0,0,0,1,0,8,1,1,1460,850,1,66048,8192,0,1763,116,517,0,0,0,0,0,0,1,0,0,1,0,8,1,0,1410,1410,31,18688,14100,0,1867,45,182,0,0,0,0,1,0,0,0,0,0,0,---,6,7,www.facebook.com,-,225,6,1,9.986,9.984,10.983,12.978,634,183,www.facebook.com,234.122.1.21,1.44889E+12,1.44889E+12,1.225262792,0.000280601
