#15#c_ip:1,c_port:2,c_pkts_all:3,c_rst_cnt:4,c_ack_cnt:5,c_ack_cnt_p:6,c_bytes_uniq:7,c_pkts_data:8,c_bytes_all:9,c_pkts_retx:10,c_bytes_retx:11,c_pkts_ooo:12,c_syn_cnt:13,c_fin_cnt:14,s_ip:15,s_port:16,s_pkts_all:17,s_rst_cnt:18,s_ack_cnt:19,s_ack_cnt_p:20,s_bytes_uniq:21,s_pkts_data:22,s_bytes_all:23,s_pkts_retx:24,s_bytes_retx:25,s_pkts_ooo:26,s_syn_cnt:27,s_fin_cnt:28,first:29,last:30,durat:31,c_first:32,s_first:33,c_last:34,s_last:35,c_first_ack:36,s_first_ack:37,c_isint:38,s_isint:39,c_iscrypto:40,s_iscrypto:41,con_t:42,p2p_t:43,http_t:44,c_rtt_avg:45,c_rtt_min:46,c_rtt_max:47,c_rtt_std:48,c_rtt_cnt:49,c_ttl_min:50,c_ttl_max:51,s_rtt_avg:52,s_rtt_min:53,s_rtt_max:54,s_rtt_std:55,s_rtt_cnt:56,s_ttl_min:57,s_ttl_max:58,p2p_st:59,ed2k_data:60,ed2k_sig:61,ed2k_c2s:62,ed2k_c2c:63,ed2k_chat:64,c_f1323_opt:65,c_tm_opt:66,c_win_scl:67,c_sack_opt:68,c_sack_cnt:69,c_mss:70,c_mss_max:71,c_mss_min:72,c_win_max:73,c_win_min:74,c_win_0:75,c_cwin_max:76,c_cwin_min:77,c_cwin_ini:78,c_pkts_rto:79,c_pkts_fs:80,c_pkts_reor:81,c_pkts_dup:82,c_pkts_unk:83,c_pkts_fc:84,c_pkts_unrto:85,c_pkts_unfs:86,c_syn_retx:87,s_f1323_opt:88,s_tm_opt:89,s_win_scl:90,s_sack_opt:91,s_sack_cnt:92,s_mss:93,s_mss_max:94,s_mss_min:95,s_win_max:96,s_win_min:97,s_win_0:98,s_cwin_max:99,s_cwin_min:100,s_cwin_ini:101,s_pkts_rto:102,s_pkts_fs:103,s_pkts_reor:104,s_pkts_dup:105,s_pkts_unk:106,s_pkts_fc:107,s_pkts_unrto:108,s_pkts_unfs:109,s_syn_retx:110,http_req_cnt:111,http_res_cnt:112,http_res:113,c_pkts_push:114,s_pkts_push:115,c_tls_SNI:116,s_tls_SCN:117,c_npnalpn:118,s_npnalpn:119,c_tls_sesid:120,c_last_handshakeT:121,s_last_handshakeT:122,c_appdataT:123,s_appdataT:124,c_appdataB:125,s_appdataB:126,fqdn:127,dns_rslv:128,req_tm:129,res_tm:130,DeclaredThroughput,Actualthroughput
67.32.116.151,34804,6,0,5,3,42,1,42,0,0,0,1,1,192.42.93.30,53,6,0,6,2,763,2,1526,1,763,0,1,1,1.45E+12,1.45E+12,503.752,171.735,337.493,171.735,337.494,171.735,337.493,1,0,1,0,0,0,0,167.744409,165.758,171.733,3.449379,3,63,63,0.002,0.002,0.002,0,2,53,54,0,0,0,0,0,0,1,1,4,1,0,1460,42,42,16128,14600,0,42,42,42,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,763,763,14592,14480,0,763,763,763,0,0,0,1,0,0,0,0,0,0,0,---,1,1,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,0.001956526,0.000666995
67.32.116.151,45675,6,0,5,3,41,1,41,0,0,0,1,1,192.12.94.30,53,6,0,6,2,762,2,1524,1,762,0,1,1,1.45E+12,1.45E+12,138.274,43.912,91.354,43.912,91.364,43.912,91.354,1,0,1,0,0,0,0,45.763141,43.91,47.442,1.772665,3,63,63,0.0015,0.001,0.002,0,2,53,54,0,0,0,0,0,0,1,1,4,1,0,1460,41,41,16128,14600,0,41,41,41,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,762,762,14592,14480,0,762,762,762,0,0,0,1,0,0,0,0,0,0,0,---,1,1,-,-,0,0,0,0,0,0,0,0,0,e.gtld-servers.net,192.54.112.31,1.45E+12,1.45E+12,0.006913705,0.002372102
67.32.116.151,53223,6,0,5,3,43,1,43,0,0,0,1,1,192.12.94.30,53,6,0,6,2,764,2,1528,1,764,0,1,1,1.45E+12,1.45E+12,145.286,48.923,96.876,48.923,96.877,48.427,96.876,1,0,1,0,0,0,0,48.10573,47.943,48.426,0.276019,3,63,63,0.001,0.001,0.001,0,2,53,54,0,0,0,0,0,0,1,1,4,1,0,1460,43,43,16128,14600,0,43,43,43,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,764,764,14592,14480,0,764,764,764,0,0,0,1,0,0,0,0,0,0,0,---,1,1,-,-,0,0,0,0,0,0,0,0,0,e.gtld-servers.net,192.54.112.31,1.45E+12,1.45E+12,0.007103622,0.002367744
67.32.116.151,39654,6,0,5,3,51,1,51,0,0,0,1,1,192.42.93.30,53,6,0,6,2,772,1,772,1,1,0,1,2,1.45E+12,1.45E+12,508.776,167.74,336.505,167.74,336.505,167.74,336.505,1,0,1,0,0,0,0,169.09603,167.269,171.271,2.02213,3,63,63,0.236988,0.003,0.471,0,2,53,54,0,0,0,0,0,0,1,1,4,1,0,1460,51,51,16144,14600,0,51,51,51,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,772,772,66560,65535,0,772,772,772,0,0,0,1,0,0,0,0,0,0,0,---,1,1,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,0.00238219,0.000801925
67.32.116.151,55501,6,0,5,3,40,1,40,0,0,0,1,1,192.12.94.30,53,4,0,4,1,761,1,761,0,0,0,1,1,1.45E+12,1.45E+12,152.797,58.413,105.35,58.413,105.35,58.413,104.868,1,0,1,0,0,0,0,50.260991,45.921,58.412,7.062578,3,63,63,0.007666,0.001,0.011,0.005774,3,53,53,0,0,0,0,0,0,1,1,4,1,0,1460,40,40,16128,14600,0,40,40,40,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,761,761,14592,14480,0,761,761,761,0,0,0,0,0,0,0,0,0,0,0,---,1,1,-,-,0,0,0,0,0,0,0,0,0,e.gtld-servers.net,192.54.112.31,1.45E+12,1.45E+12,0.005478326,0.002094282
67.32.115.36,50941,17,0,16,6,7868,9,7868,0,0,0,1,1,54.239.38.80,80,11,0,11,5,1143,4,1143,0,0,0,1,1,1.45E+12,1.45E+12,6146.04,44.948,92.395,3218.823,3280.713,44.948,88.404,1,0,1,0,1,0,2,51.765314,43.456,61.89,6.382903,9,62,62,0.247663,0.002,0.494,0.265502,6,33,231,0,0,0,0,0,0,1,1,5,1,0,1460,1460,6,262144,65535,0,3278,1460,3278,0,0,0,0,0,0,0,0,0,1,0,6,0,0,1460,286,285,2093824,8128,0,286,285,286,0,0,0,0,0,0,0,0,0,4,4,204,4,4,-,-,0,0,0,0,0,0,0,0,0,fls-eu.amazon.com,234.122.1.21,1.45E+12,1.45E+12,0.423719502,0.010241391
67.32.104.242,57195,2,1,0,0,0,0,0,0,0,0,1,0,17.172.34.48,993,1,0,1,0,0,0,0,0,0,0,1,0,1.45E+12,1.45E+12,126.818,0,0,0,0,0,0,1,0,1,0,0,0,0,126.281372,126.294,126.294,0,1,62,62,0,0,0,0,0,51,51,0,0,0,0,0,0,1,1,5,1,0,1460,0,0,65535,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,0,0,14480,14480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,---,0,0,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,0,0
67.32.107.172,38337,21,0,20,11,5063,8,5063,0,0,0,1,1,23.21.163.138,80,13,0,13,3,1704,8,1704,0,0,0,1,1,1.45E+12,1.45E+12,292111.075,113.311,243.126,217002.956,217103.309,112.801,219.667,1,0,1,0,1,0,1,106.092539,99.35,114.342,5.851048,10,62,62,3.794262,0.001,36.946,11.650046,10,36,36,0,0,0,0,0,0,1,1,7,1,0,1460,720,603,23296,14600,0,720,603,603,0,0,0,0,0,0,0,0,0,1,1,8,1,0,8961,213,213,25856,15872,0,213,213,213,0,0,0,0,0,0,0,0,0,8,8,200,8,8,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,0.05037519,0.00013866
67.32.116.151,45983,6,0,5,3,48,1,48,0,0,0,1,1,192.12.94.30,53,4,0,4,1,769,1,769,0,0,0,1,1,1.45E+12,1.45E+12,144.286,48.404,95.337,48.404,95.337,48.404,94.844,1,0,1,0,0,0,0,47.924736,46.44,48.937,1.314704,3,63,63,0.004667,0.002,0.009,0.003786,3,53,53,0,0,0,0,0,0,1,1,4,1,0,1460,48,48,16144,14600,0,48,48,48,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,769,769,14592,14480,0,769,769,769,0,0,0,0,0,0,0,0,0,0,0,---,1,1,-,-,0,0,0,0,0,0,0,0,0,e.gtld-servers.net,192.54.112.31,1.45E+12,1.45E+12,0.007846823,0.002661381
67.32.116.151,56680,6,0,5,3,42,1,42,0,0,0,1,1,192.42.93.30,53,6,0,6,2,763,1,763,1,1,0,1,2,1.45E+12,1.45E+12,507.261,170.234,337.505,170.234,337.505,169.72,337.505,1,0,1,0,0,0,0,168.253392,167.271,169.718,1.289703,3,63,63,0.0015,0.001,0.002,0,2,54,55,0,0,0,0,0,0,1,1,4,1,0,1460,42,42,16128,14600,0,42,42,42,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,763,763,66560,65535,0,763,763,763,0,0,0,1,0,0,0,0,0,0,0,---,1,1,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,0.001979755,0.000662381
67.32.116.151,55300,6,0,5,3,40,1,40,0,0,0,1,1,192.42.93.30,53,4,0,4,1,761,1,761,0,0,0,1,1,1.45E+12,1.45E+12,502.271,165.258,331.539,165.258,331.539,165.258,331.036,1,0,1,0,0,0,0,166.091797,164.775,167.739,1.507582,3,63,63,0.161661,0.001,0.483,0.278283,3,54,54,0,0,0,0,0,0,1,1,4,1,0,1460,40,40,16128,14600,0,40,40,40,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,761,761,14592,14480,0,761,761,761,0,0,0,0,0,0,0,0,0,0,0,---,1,1,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,0.001907726,0.000637106
67.32.116.151,41209,6,0,5,3,39,1,39,0,0,0,1,1,192.42.93.30,53,4,0,4,1,760,1,760,0,0,0,1,1,1.45E+12,1.45E+12,503.278,165.746,333.997,165.746,333.997,165.746,333.528,1,0,1,0,0,0,0,167.261091,165.279,168.739,1.786638,3,63,63,0.158328,0.001,0.467,0.26733,3,52,52,0,0,0,0,0,0,1,1,4,1,0,1460,39,39,16128,14600,0,39,39,39,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,760,760,14592,14480,0,760,760,760,0,0,0,0,0,0,0,0,0,0,0,---,1,1,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,0.001849009,0.000619936
67.32.116.151,34995,6,0,5,3,44,1,44,0,0,0,1,1,192.12.94.30,53,4,0,4,1,765,1,765,0,0,0,1,1,1.45E+12,1.45E+12,157.251,49.908,100.851,49.908,100.851,49.395,100.847,1,0,1,0,0,0,0,51.919936,48.926,55.9,3.589345,3,63,63,0.322989,0.001,0.499,0.279263,3,53,54,0,0,0,0,0,0,1,1,4,1,0,1460,44,44,16144,14600,0,44,44,44,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,765,765,14592,14480,0,765,765,765,0,0,0,0,0,0,0,0,0,0,0,---,1,1,-,-,0,0,0,0,0,0,0,0,0,e.gtld-servers.net,192.54.112.31,1.45E+12,1.45E+12,0.006296959,0.00223846
67.32.116.151,47465,6,0,5,3,41,1,41,0,0,0,1,1,192.42.93.30,53,4,0,4,1,762,1,762,0,0,0,1,1,1.45E+12,1.45E+12,509.241,169.239,337.014,169.239,337.014,169.239,336.516,1,0,1,0,0,0,0,169.081697,167.277,171.233,1.999205,3,63,63,0.166661,0.001,0.487,0.277471,3,54,55,0,0,0,0,0,0,1,1,4,1,0,1460,41,41,16128,14600,0,41,41,41,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,762,762,14592,14480,0,762,762,762,0,0,0,0,0,0,0,0,0,0,0,---,1,1,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,0.001915519,0.000644096
67.32.116.151,36082,6,0,5,3,38,1,38,0,0,0,1,1,192.42.93.30,53,6,0,6,2,759,1,759,1,1,0,1,2,1.45E+12,1.45E+12,504.762,165.756,333.03,165.756,333.03,165.756,333.03,1,0,1,0,0,0,0,168.079064,165.755,171.225,2.82367,3,63,63,0.253487,0.001,0.506,0,2,54,55,0,0,0,0,0,0,1,1,4,1,0,1460,38,38,16128,14600,0,38,38,38,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,759,759,66560,65535,0,759,759,759,0,0,0,1,0,0,0,0,0,0,0,---,1,1,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,0.001775442,0.000602264
67.32.239.167,46933,10,1,8,3,1240,4,1240,0,0,0,1,1,64.235.151.55,443,11,0,11,3,4433,6,4433,0,0,0,1,1,1.45E+12,1.45E+12,721.942,136.319,268.601,591.653,721.437,127.333,268.601,1,0,1,0,8192,0,0,136.615556,126.812,166.23,14.833642,6,61,61,0.612188,0.499,1.001,0.217571,5,55,55,0,0,0,0,0,0,1,1,7,1,0,1460,566,31,38272,29200,0,566,31,517,0,0,0,0,0,0,0,0,0,1,1,9,1,0,1460,1448,31,31232,28960,0,3033,31,3033,0,0,0,0,0,0,0,0,0,0,0,---,4,4,api.copy.com,*.copy.com,0,0,0,270.622,406.411,406.926,591.128,644,3085,-,-,0,0,0.027239367,0.013740716
67.32.116.151,49494,6,0,5,3,40,1,40,0,0,0,1,1,192.12.94.30,53,4,0,4,1,761,1,761,0,0,0,1,1,1.45E+12,1.45E+12,154.251,48.397,102.349,48.397,102.349,47.931,101.826,1,0,1,0,0,0,0,51.083964,47.928,53.429,2.839473,3,63,63,0.001667,0.001,0.003,0.001155,3,53,53,0,0,0,0,0,0,1,1,4,1,0,1460,40,40,16128,14600,0,40,40,40,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,761,761,14592,14480,0,761,761,761,0,0,0,0,0,0,0,0,0,0,0,---,1,1,-,-,0,0,0,0,0,0,0,0,0,e.gtld-servers.net,192.54.112.31,1.45E+12,1.45E+12,0.005989257,0.002074541
67.32.80.43,55044,6,0,5,3,497,1,497,0,0,0,1,1,152.115.75.213,80,5,0,5,2,183,1,183,0,0,0,1,1,1.45E+12,1.45E+12,6927.342,196.709,242.123,196.709,242.123,59.878,241.624,1,0,1,0,1,0,1,50.412986,44.915,59.396,7.843235,3,125,125,4.820839,0.478,13.503,7.518833,3,48,48,0,0,0,0,0,0,1,0,8,1,0,1460,497,497,65536,8192,0,497,497,497,0,0,0,0,0,0,0,0,0,1,0,7,1,0,1460,183,183,15744,14600,0,183,183,183,0,0,0,0,0,0,0,0,0,1,1,200,1,1,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,0.066940535,0.000573958
67.32.116.151,52168,6,0,5,3,42,1,42,0,0,0,1,1,192.42.93.30,53,4,0,4,1,763,1,763,0,0,0,1,1,1.45E+12,1.45E+12,501.263,165.78,332.035,165.78,332.035,165.78,332.035,1,0,1,0,0,0,0,166.418119,165.254,167.762,1.262479,3,63,63,0.176327,0.001,0.526,0.302821,3,53,53,0,0,0,0,0,0,1,1,4,1,0,1460,42,42,16128,14600,0,42,42,42,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,763,763,66560,65535,0,763,763,763,0,0,0,0,0,0,0,0,0,0,0,---,1,1,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,0.002002837,0.000670307
67.32.115.89,55129,13,1,11,5,1235,4,1235,1,1,0,1,2,64.235.151.55,443,10,0,10,2,4438,6,4438,0,0,0,1,1,1.45E+12,1.45E+12,723.441,155.25,283.062,593.61,722.405,137.299,283.062,1,0,1,0,8192,0,0,138.594228,127.812,170.275,18.065325,5,61,61,1.296574,0.504,1.998,0.566876,5,55,55,0,0,0,0,0,0,1,1,3,1,0,1460,561,31,524280,65535,0,561,31,517,0,0,0,0,1,0,0,0,0,1,1,9,1,0,1460,1448,31,31232,28960,0,3033,31,3033,0,0,0,0,0,0,0,0,0,0,0,---,4,4,api.copy.com,*.copy.com,0,0,0,288.556,417.864,419.859,591.131,644,3085,api.cudadrive.com,234.122.1.21,1.45E+12,1.45E+12,0.026357363,0.013656953
67.32.239.161,53086,9,1,8,2,1234,4,1234,0,0,0,1,1,64.235.151.55,443,8,0,8,0,4475,6,4475,0,0,0,1,1,1.45E+12,1.45E+12,711.439,152.753,279.072,580.133,710.44,142.294,279.072,1,0,1,0,8192,0,0,138.093438,126.319,149.282,9.507727,5,124,124,1.701166,0.999,3.494,1.033786,5,55,55,0,0,0,0,0,0,1,0,8,1,0,1460,560,31,16384,8192,0,560,31,517,0,0,0,0,0,0,0,0,0,1,0,9,1,0,1460,1460,31,31744,29200,0,3033,31,3033,0,0,0,0,0,0,0,0,0,0,0,---,4,4,api.copy.com,*.copy.com,0,0,0,284.559,427.839,429.369,578.651,644,3085,-,-,0,0,0.030010316,0.013876102
67.32.96.215,49749,9,1,8,3,1217,4,1217,0,0,0,1,0,191.232.139.254,443,7,0,7,1,4227,5,4227,0,0,0,1,0,1.45E+12,1.45E+12,60372.162,55.398,109.821,181.204,369.926,54.889,109.821,1,0,1,0,8192,0,0,55.171371,54.423,55.929,0.656677,4,126,126,51.052224,0.002,199.708,99.113789,4,110,110,0,0,0,0,0,0,1,0,2,1,0,1460,506,135,66240,8192,0,916,135,135,0,0,0,0,0,0,0,0,0,1,0,8,1,0,1440,1460,59,131328,8192,0,3774,59,3774,0,0,0,0,0,0,0,0,0,0,0,---,4,3,vortex-win.data.microsoft.com,*.vortex-win.data.microsoft.com,0,0,0,121.79,177.719,181.204,369.926,302,3834,vortex-win.data.microsoft.com,234.122.1.24,1.45E+12,1.45E+12,0.131023262,0.000161266
67.32.116.212,58014,6,0,5,3,52,1,52,0,0,0,1,1,192.12.94.30,53,4,0,4,1,706,1,706,0,0,0,1,1,1.45E+12,1.45E+12,157.797,50.428,100.344,50.428,100.344,50.428,100.344,1,0,1,0,0,0,0,52.417586,49.916,56.915,3.901736,3,63,63,0.001667,0.001,0.002,0.000577,3,54,54,0,0,0,0,0,0,1,1,7,1,0,1460,52,52,16128,14600,0,52,52,52,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,706,706,66560,65535,0,706,706,706,0,0,0,0,0,0,0,0,0,0,0,---,1,1,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,0.007309145,0.002636299
67.32.239.161,49994,11,1,9,4,1255,4,1255,0,0,0,1,1,64.235.151.55,443,10,0,10,1,4407,7,4407,0,0,0,1,1,1.45E+12,1.45E+12,710.264,142.794,292.6,576.181,708.949,136.287,292.6,1,0,1,0,8192,0,0,137.799537,127.833,149.806,9.599434,6,60,60,1.079778,0.97,1.491,0.230131,5,55,55,0,0,0,0,0,0,1,1,7,1,0,1240,581,31,33408,24800,0,581,31,517,0,0,0,0,0,0,0,0,0,1,1,9,1,0,1460,1228,31,31232,28960,0,3033,31,3033,0,0,0,0,0,0,0,0,0,0,0,---,4,4,api.copy.com,*.copy.com,0,0,0,295.071,422.904,423.9,573.683,644,3085,-,-,0,0,0.031026795,0.014135589
67.32.239.200,57377,10,1,9,3,1230,4,1230,0,0,0,1,1,64.235.151.55,443,8,0,8,0,4457,6,4457,0,0,0,1,1,1.45E+12,1.45E+12,696.969,145.809,276.104,571.681,696.501,134.3,276.104,1,0,1,0,8192,0,0,134.392712,124.82,152.765,10.70116,5,125,125,2.197156,0.468,3.488,1.360122,5,55,55,0,0,0,0,0,0,1,0,2,1,0,1460,556,31,65700,8192,0,556,1,517,0,0,0,0,0,0,0,0,0,1,0,9,1,0,1460,1460,31,31744,29200,0,3033,31,3033,0,0,0,0,0,0,0,0,0,0,0,---,4,4,api.copy.com,*.copy.com,0,0,0,282.089,414.879,417.909,570.674,644,3085,-,-,0,0,0.029116617,0.014118275
67.32.76.210,57795,5,0,4,2,51,1,51,0,0,0,1,1,88.136.77.117,49219,4,0,4,2,0,0,0,0,0,0,1,1,1.45E+12,1.45E+12,12397.859,161.794,0,161.794,0,78.384,445.869,1,0,1,0,0,0,0,142.634912,65.924,284.075,122.633361,3,125,125,0.467477,0.464,0.471,0,2,111,111,0,0,0,0,0,0,1,0,2,1,0,1460,51,51,66792,8192,0,51,51,51,0,0,0,0,0,0,0,0,0,1,0,8,1,0,1452,0,0,66560,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,---,1,0,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,0.00143624,3.29E-05
67.32.81.58,60615,5,0,4,2,467,1,467,0,0,0,1,1,213.155.156.168,80,3,1,2,0,244,1,244,0,0,0,1,1,1.45E+12,1.45E+12,988.574,569.681,622.598,569.681,622.598,53.432,622.598,1,0,1,0,1,0,1,52.933353,52.917,52.955,0,2,126,126,0.732963,0.477,0.989,0,2,46,46,0,0,0,0,0,0,1,0,1,1,0,1460,467,467,65536,65292,0,467,467,467,0,0,0,0,0,0,0,0,0,1,0,9,1,0,1460,244,244,30720,29200,0,244,244,244,0,0,0,0,0,0,0,0,0,1,1,302,1,1,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,0.070550467,0.003779181
67.32.76.210,57788,37,0,35,32,91,2,91,1,1,0,2,1,88.169.244.198,51876,64,0,64,3,45728,59,45728,0,0,0,1,1,1.45E+12,1.45E+12,16747.505,3260.762,3800.952,3801.952,16669.608,3083.986,3341.639,1,0,1,0,0,0,0,85.041165,76.378,97.877,11.339077,3,125,125,13.990988,0.463,218.199,52.672133,33,114,114,0,0,0,0,0,0,1,0,2,1,0,1460,51,40,65700,8192,0,51,40,51,1,0,0,0,0,0,0,0,0,1,0,8,1,0,1460,1460,56,65536,8192,0,1613,56,56,0,0,0,0,0,0,0,0,0,0,0,---,2,31,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,0.004168497,4.35E-05
67.32.107.213,55282,7,0,6,3,55,2,55,0,0,0,1,1,96.51.164.176,22590,5,0,5,1,47,2,47,0,0,0,1,1,1.45E+12,1.45E+12,15631.091,215.148,416.353,417.891,623.06,214.662,416.353,1,0,1,0,0,0,0,207.168321,201.205,213.663,5.290098,4,126,126,13.744906,0.999,51.445,25.134451,4,110,110,0,0,0,0,0,0,1,0,8,1,0,1460,43,12,65536,8192,0,43,12,43,0,0,0,0,0,0,0,0,0,1,0,8,1,0,1460,43,4,65536,8192,0,43,4,43,0,0,0,0,0,0,0,0,0,0,0,---,2,2,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,0.001610012,2.81E-05
67.32.121.20,2027,5,0,4,2,240,1,240,0,0,0,1,1,54.223.89.112,80,4,0,4,1,237,1,237,0,0,0,1,1,1.45E+12,1.45E+12,1302.076,496.765,853.233,496.765,853.233,496.291,852.245,1,0,1,0,1,0,2,359.457351,354.984,367.944,7.343465,3,60,60,74.066198,8.469,141.307,66.434159,3,38,38,0,0,0,0,0,0,1,0,0,1,0,1460,240,240,17520,16384,0,240,240,240,0,0,0,0,0,0,0,0,0,1,0,8,1,0,8961,237,237,19200,17922,0,237,237,237,0,0,0,0,0,0,0,0,0,1,1,200,1,1,-,-,0,0,0,0,0,0,0,0,0,my.iciba.com,234.122.1.21,1.45E+12,1.45E+12,0.005218185,0.001474568
67.32.51.103,63197,4,0,3,2,0,0,0,0,0,0,1,1,54.249.66.39,443,2,0,2,0,0,0,0,0,0,0,1,1,1.45E+12,1.45E+12,615.61,0,0,0,0,301.06,615.135,1,0,1,0,0,0,0,302.298885,300.575,304.053,0,2,126,126,0.479976,0.475,0.485,0,2,42,42,0,0,0,0,0,0,1,0,8,1,0,1460,0,0,65536,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,1,0,1460,0,0,65536,64240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,---,0,0,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,0,0
67.32.104.229,62424,9,0,8,3,105,4,105,0,0,0,1,1,185.78.114.150,39370,7,0,7,1,165,4,165,0,0,0,1,1,1.45E+12,1.45E+12,11423.258,112.838,212.156,419.853,524.713,111.338,212.156,1,0,1,0,0,0,0,106.333228,99.318,117.311,6.724311,6,126,126,34.616423,0.001,204.698,83.323844,6,119,119,0,0,0,0,0,0,1,0,8,1,0,1460,49,8,66048,8192,0,49,8,49,0,0,0,0,0,0,0,0,0,1,0,8,1,0,1440,81,8,66048,8192,0,81,8,81,0,0,0,0,0,0,0,0,0,0,0,---,4,4,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,0.003341545,7.35E-05
67.32.57.81,56773,9,0,8,4,116,3,116,0,0,0,1,1,40.127.142.205,443,8,0,8,2,117,4,117,0,0,0,1,1,1.45E+12,1.45E+12,672.516,42.959,89.873,136.825,185.254,42.959,88.895,1,0,1,0,8192,0,0,47.823444,41.946,56.408,5.342887,5,125,125,0.629484,0.496,1.013,0.255753,4,48,48,0,0,0,0,0,0,1,0,8,1,0,1460,72,14,66048,8192,0,72,14,72,0,0,0,0,0,0,0,0,0,1,0,9,1,0,1440,79,3,29696,29200,0,108,3,108,0,0,0,0,0,0,0,0,0,0,0,---,3,4,-,-,0,0,1,136.825,185.254,0,0,0,0,-,-,0,0,0.010211318,0.001379893
67.32.116.151,35767,6,0,5,3,46,1,46,0,0,0,1,1,43.230.48.1,53,6,0,6,2,802,2,1604,1,802,0,1,1,1.45E+12,1.45E+12,119.839,39.972,76.902,39.972,76.903,38.973,76.902,0,1,1,0,0,0,0,39.277691,36.93,41.934,2.515995,3,64,64,0.160661,0.482,0.482,0.278283,3,54,55,0,0,0,0,0,0,1,1,4,1,0,1460,46,46,16208,14600,0,46,46,46,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,802,802,14592,14480,0,802,802,802,0,0,0,1,0,0,0,0,0,0,0,---,1,1,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,0.008775695,0.003070787
67.32.116.151,46248,8,0,7,4,45,2,90,1,45,0,1,1,192.31.80.30,53,4,0,4,1,766,1,766,0,0,0,1,1,1.45E+12,1.45E+12,377.436,119.302,247.603,119.304,247.603,119.302,247.123,0,1,1,0,0,0,0,123.552822,118.807,128.311,0,2,63,64,0.333656,0.506,0.506,0.289016,3,52,53,0,0,0,0,0,0,1,1,4,1,0,1460,45,45,16144,14600,0,45,45,45,0,0,0,1,0,0,0,0,0,1,1,7,1,0,1460,766,766,14592,14480,0,766,766,766,0,0,0,0,0,0,0,0,0,0,0,---,1,1,-,-,0,0,0,0,0,0,0,0,0,d.gtld-servers.net,192.54.112.31,1.45E+12,1.45E+12,0.002805683,0.001907608
67.32.104.229,62423,9,0,8,3,143,4,143,0,0,0,1,1,5.77.171.102,41203,7,0,7,1,169,4,169,0,0,0,1,1,1.45E+12,1.45E+12,11972.978,165.276,325.523,643.581,806.321,164.283,325.523,1,0,1,0,0,0,0,162.173297,154.275,169.756,5.070068,6,126,126,33.538274,0.001,199.204,81.159921,6,104,104,0,0,0,0,0,0,1,0,0,1,0,1460,65,8,64240,8192,0,65,8,65,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1460,78,8,17520,8192,0,78,8,78,0,0,0,0,0,0,0,0,0,0,0,---,4,4,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,0.00306322,9.55E-05
