Date,bost_amst_in,bost_amst_out,lond_newy_in,lond_newy_out,cern-513_wash_in,cern-513_wash_out
2018-12-10 2:00:00,10293335587,1575688558,10776825757,13977715031,15196341700,18226922616
2018-12-10 3:00:00,9535426525,2208797336,7647989867,13163817296,21014874037,20462574346
2018-12-10 4:00:00,10264230959,2234071614,7981740772,15536910778,18289516650,26883085773
2018-12-10 5:00:00,9752729265,2078690540,7744327061,13921617043,16529531139,28557737330
2018-12-10 6:00:00,10269165432,2265857008,9334124083,16512263835,16592296793,25360510623
2018-12-10 7:00:00,9844829738,2202687248,10228411175,14263112207,19409915575,21176846029
2018-12-10 8:00:00,8732405808,3503425212,12693802142,11870023971,16473726398,17699749794
2018-12-10 9:00:00,7944416672,3357289063,13442306050,11505025490,15225329934,20522123658
2018-12-10 10:00:00,8376977671,2744756079,16876041261,17607839625,16080196663,24866064334
2018-12-10 11:00:00,8844939897,1932765024,14320938598,19616956312,15123727635,25970083671
2018-12-10 12:00:00,9080173970,616497655.8,15596460878,18542565428,17445054075,27459369369
2018-12-10 13:00:00,8644534863,993958436.8,16872387997,15445850945,18408953227,23632631992
2018-12-10 14:00:00,9763726484,1273656564,16134889236,14607248714,18181486677,21746118842
2018-12-10 15:00:00,8854184664,2928335199,12986827089,14499063402,15769338337,16553904865
2018-12-10 16:00:00,10609892298,4771320712,14258890437,17868216959,16879658514,10685285848
2018-12-10 17:00:00,9643267644,5194407490,9119059155,19546102433,16598882759,21148526965
2018-12-10 18:00:00,9289378383,6675078447,11544518546,13729950191,17920713051,25226485170
2018-12-10 19:00:00,9105905096,8203707400,14180017403,18147905021,16600425916,23998620608
2018-12-10 20:00:00,8925878697,1825665593,9003887948,18794979837,15054833452,18749733606
2018-12-10 21:00:00,9030156636,2681722792,13165367412,18788628265,14793545434,18866934447
2018-12-10 22:00:00,8258261853,3312630434,9505466735,13883533338,14617151781,14696477241
2018-12-10 23:00:00,7389948747,4177208084,12011004143,8401948457,14272955834,13565427082
2018-12-11 0:00:00,5398300670,4074458289,9295075915,11860575415,13649059315,14933632072
2018-12-11 1:00:00,5165568735,4644431640,10968913123,11623348985,13320210963,15013838015
2018-12-11 2:00:00,7336453932,3557018209,9207559980,11896638773,14169062709,11414752514
2018-12-11 3:00:00,8359557479,3338144041,12458498677,16159114318,17031248090,19247767293
2018-12-11 4:00:00,8694375909,3251993683,13186368073,13492500795,11932485234,12164167611
2018-12-11 5:00:00,5643416173,2788437244,11589457833,13150070177,11926180787,22325820180
2018-12-11 6:00:00,3946794006,2560526220,9252283100,15132287052,17277760439,21701065608
2018-12-11 7:00:00,4619093637,2961855598,11790842514,18955254052,14157511406,14892924790
2018-12-11 8:00:00,4389298169,4506454691,18584664647,22501833190,9885381233,16235387426
2018-12-11 9:00:00,4161997592,1340757040,21033322300,20378257964,8434668097,20217804556
2018-12-11 10:00:00,4519499555,4759678202,20785066599,15465100708,9259289456,11787765669
2018-12-11 11:00:00,3023814858,1252210202,20603092979,16081220432,9011663042,16286083902
2018-12-11 12:00:00,3647321992,571666316.9,22732397992,13141246937,12690953549,15621412601
2018-12-11 13:00:00,3575756789,751664724.5,15600665265,19932667042,12717516355,21289856717
2018-12-11 14:00:00,6419591241,1156655554,14943250211,20973845871,14569789726,19858714458
2018-12-11 15:00:00,3880849003,1913176670,17553987764,27778115648,14159599871,20056510574
2018-12-11 16:00:00,3365376702,992834597.5,17100386970,29444877751,14782263898,16785949397
2018-12-11 17:00:00,2707725819,2480607480,16351546103,24733243051,16383420217,21932235554
2018-12-11 18:00:00,7168563566,4169014411,15571646676,17377663840,18245826184,24020969084
2018-12-11 19:00:00,4100802219,11850384420,21272408469,19410425547,19072843994,24398573139
2018-12-11 20:00:00,11440370646,31897610705,14146872799,15559408605,14677635945,17088318360
2018-12-11 21:00:00,13547494954,31481957373,18283128539,16392626587,15048630190,16788753643
2018-12-11 22:00:00,14637898603,38439929556,24008081381,13021176136,14756926007,15099956401
2018-12-11 23:00:00,13769742598,37855645779,25652217160,11740340245,14688904548,13161768055
2018-12-12 0:00:00,14262356758,35443399495,24137861469,14512731391,14110159489,16621940857
2018-12-12 1:00:00,9154833327,37785427582,22179339304,12271725209,15096388379,26803483444
2018-12-12 2:00:00,17558670448,35824537243,19965766740,13200054346,17576559238,16738311956
2018-12-12 3:00:00,13773212045,36513730740,17703299298,15665507930,18694606120,20758263046
2018-12-12 4:00:00,8737752982,33573600841,12770545955,16124218402,16813454420,23199343270
2018-12-12 5:00:00,15690789908,26596495677,16035552223,18350777035,17895620424,22371826509
2018-12-12 6:00:00,13056609219,22265463223,16868116919,16829182571,15221172783,22306654988
2018-12-12 7:00:00,17072534611,22595430227,18411294211,14642244908,15370315954,21401464025
2018-12-12 8:00:00,9626603248,20234793561,19169258734,13320880203,15294953689,15741698033
2018-12-12 9:00:00,10208445892,19754438117,18807819020,14521847650,14353688692,16944826117
2018-12-12 10:00:00,11661442384,17773507504,18927380164,19575019393,16480414952,28073136342
2018-12-12 11:00:00,17579325082,15748644416,18183609824,14357766204,15641902418,20036278420
2018-12-12 12:00:00,17409314231,11014699410,13174432089,15039856420,13266087380,22122865231
2018-12-12 13:00:00,18514534357,8751888924,10582578711,11824703246,14299651102,24716926007
2018-12-12 14:00:00,24700754824,6251342883,10242014384,11153594907,15993080961,30372348987
2018-12-12 15:00:00,23360642759,8400304832,13734147627,9808109612,12750745402,31118876712
2018-12-12 16:00:00,19587449870,6731554673,13604266620,10840191949,12511280458,12939287647
2018-12-12 17:00:00,15270334513,8852616711,11163010582,13460954556,19268346244,27691948782
2018-12-12 18:00:00,15807097535,4725791793,11540872580,13393790687,17293352757,29600870088
2018-12-12 19:00:00,15718586208,5684333296,11019195276,18826119485,16095297967,23031549348
2018-12-12 20:00:00,23042240643,7000973938,11713791871,18747801940,13167749705,23434486216
2018-12-12 21:00:00,32759801292,11236132324,13818357651,13899114085,10933793689,21071714913
2018-12-12 22:00:00,40512664963,6070229724,12997052456,12583614487,11021692783,21165791293
2018-12-12 23:00:00,27444462782,6125273844,12241446533,12203135522,12205754991,25724540044
2018-12-13 0:00:00,12342619778,7465347508,12797829779,11292989162,14193447839,23834294096
2018-12-13 1:00:00,11746394739,9282962766,11168191783,13809369848,12268057139,31587690323
2018-12-13 2:00:00,14016486077,16944919534,13187961156,13631912396,9903081863,26603601730
2018-12-13 3:00:00,18957656192,10771644177,16075183358,14225112424,7697640734,29053375317
2018-12-13 4:00:00,12364424595,8206700892,14647033348,12573683780,7212214999,26661023565
2018-12-13 5:00:00,12543620295,5688142541,10602123436,10812744388,7254330198,23926200865
2018-12-13 6:00:00,13383020040,7541527270,20747858851,22043837867,7265637045,25078491206
2018-12-13 7:00:00,11892384816,5704095257,11527465625,13124114715,11842810221,24327954841
2018-12-13 8:00:00,11558820698,4203098029,11998485576,12940668324,10234255303,26377911759
2018-12-13 9:00:00,11944311629,8114469253,12183633722,14180898936,10775525630,24974321620
2018-12-13 10:00:00,10808111901,17927354441,13783556638,11365527581,7852670494,19252906341
2018-12-13 11:00:00,11387962436,21462183391,12951844380,11631924952,10324660491,21469745309
2018-12-13 12:00:00,11608165918,18510789781,11700072530,14103134723,7959234617,23663826776
2018-12-13 13:00:00,10300602854,22072902165,9518347377,13133574978,5495758077,20327240126
2018-12-13 14:00:00,12296325164,20985153427,12134475195,15074055099,7221486278,17323492767
2018-12-13 15:00:00,17107164199,18926901591,13792902009,19652442963,6874636427,25901862356
2018-12-13 16:00:00,16789292271,20768679806,15423997106,25435793445,6488369848,16973917583
2018-12-13 17:00:00,14284340087,22678182241,16229161447,24939161733,6307150891,28873748414
2018-12-13 18:00:00,15974027620,11052060934,11269282459,24803041998,7393476394,24316680318
2018-12-13 19:00:00,14653194027,8989507582,0,0,13420309456,19272168627
2018-12-13 20:00:00,15191105249,8364687849,0,0,15790029978,16114119027
2018-12-13 21:00:00,16838982717,9786661305,0,0,15139396609,19662216658
2018-12-13 22:00:00,17778888167,12588068146,0,0,16110721412,18362767406
2018-12-13 23:00:00,18493198698,10264856126,0,0,15615844009,20744775991
2018-12-14 0:00:00,17695684584,10837443161,0,0,14161404125,17514832052
2018-12-14 1:00:00,18324161222,6668982227,0,0,16058634016,18471231552
2018-12-14 2:00:00,17794107762,5928518027,0,0,17982817182,28486250827
2018-12-14 3:00:00,18448775116,8886952996,0,0,25017655182,24404907520
2018-12-14 4:00:00,20843948415,8340878333,0,0,19034015985,25283504363
2018-12-14 5:00:00,20458446873,8618253977,0,0,15988961487,23755212680
2018-12-14 6:00:00,19792353369,10292404577,0,0,19007627918,19699709718
2018-12-14 7:00:00,20551241720,17375379075,0,0,16560234720,17431919006
2018-12-14 8:00:00,18278173129,19574660658,0,0,14399360838,15770159614
2018-12-14 9:00:00,16908580113,14607833844,0,0,20436338488,16616427411
2018-12-14 10:00:00,19865785944,15342716132,0,0,12317694293,18138324109
2018-12-14 11:00:00,16918470584,14390767330,0,0,16195636134,21807364799
2018-12-14 12:00:00,16233527431,14898740537,0,0,16236031381,18253562854
2018-12-14 13:00:00,15172223949,7945851939,0,0,11886915085,17975475611
2018-12-14 14:00:00,15277181143,11157728618,0,0,17441022521,17819532874
2018-12-14 15:00:00,15167824237,9422691583,0,0,18831392036,13406156704
2018-12-14 16:00:00,17083488679,14365070884,0,0,15890593917,7697534386
2018-12-14 17:00:00,16012287991,11240943138,0,0,14322379190,11593638262
2018-12-14 18:00:00,13230083599,8015651530,0,0,15492439200,14624204152
2018-12-14 19:00:00,16042251786,13532581988,0,0,13234572074,14000843560
2018-12-14 20:00:00,12291641333,10603767178,0,0,11317838215,14759076126
2018-12-14 21:00:00,20823168028,13256758449,0,0,10558811136,14203290279
2018-12-14 22:00:00,19069551029,9421605853,509617486.7,748605509.2,10746325268,16695656696
2018-12-14 23:00:00,23143746527,8599991518,12166848414,14515162887,8367435180,13607142000
2018-12-15 0:00:00,21038631121,15751253668,10640766894,13869395127,7527744340,11803334556
2018-12-15 1:00:00,17532419138,12551539324,13378188411,18503966918,7358925283,13638252544
2018-12-15 2:00:00,18645102160,12170027133,14072358404,16667124496,11208066957,12777166922
2018-12-15 3:00:00,13566386876,21038913630,15350715261,11619170082,16248047605,16232678549
2018-12-15 4:00:00,13456166975,16738572395,13981571913,16500363006,16888333847,14565900053
2018-12-15 5:00:00,17090743997,15604742938,14936479908,18250077531,9102804465,14722981216
2018-12-15 6:00:00,19097250664,20368693687,13855250268,15454306032,5707665620,16401900874
2018-12-15 7:00:00,23581240806,16581034504,13048496378,13494258745,6073315801,19404183573
2018-12-15 8:00:00,21601535661,14420551703,13553100494,16337360367,8903296362,15515277685
2018-12-15 9:00:00,21485633836,18076602193,13845888984,15953060603,6533312452,9403618083
2018-12-15 10:00:00,24493978916,16915936098,14919303921,12366288582,7551852879,7827525256
2018-12-15 11:00:00,26145893932,17409237921,15838283062,8781925107,11126665323,11164130429
2018-12-15 12:00:00,22346114992,15692927267,13977234019,12152354234,11860283815,9092668981
2018-12-15 13:00:00,19579027289,9767212637,14304398631,10966745842,12080980452,12102700405
2018-12-15 14:00:00,21032520832,9705388881,12180244160,13956676058,12395736220,11829196401
2018-12-15 15:00:00,14421763171,11886517951,13393739066,14819841401,12552973596,13102793148
2018-12-15 16:00:00,10246330254,6618816970,14818417530,11619228662,10760092053,12888352650
2018-12-15 17:00:00,9415562782,10109461558,15067828062,9579731771,12666967674,11005581721
2018-12-15 18:00:00,9987028248,11721646688,16041936604,11963846025,11740737976,13208717624
2018-12-15 19:00:00,10489929156,13438456485,15733827347,14184899260,12169639360,13120467550
2018-12-15 20:00:00,11313943944,18743211450,16301024647,10482219513,22419321716,13394114618
2018-12-15 21:00:00,7741232923,15521140624,14297563179,12354913634,26617829005,12202755663
2018-12-15 22:00:00,9766978499,14753722691,12273125329,9885956316,12823762862,10910711911
2018-12-15 23:00:00,12909124449,11186521113,8968656787,17737172143,12114815480,10586194593
2018-12-16 0:00:00,15262118759,6487531648,8357322769,12657040375,11761759272,11866083201
2018-12-16 1:00:00,14764315412,8730155288,9014512430,11224326223,12680993447,12026424335
2018-12-16 2:00:00,13155076318,11357452732,10710491390,10775047520,13792430695,11512953611
2018-12-16 3:00:00,11162125053,17186214653,14397529868,10759157693,14912080731,11694336261
2018-12-16 4:00:00,10570080585,26154603785,12978230003,9799634944,15395673625,14447361576
2018-12-16 5:00:00,10214853844,15387511011,13276344927,20602192459,13123999735,17523452722
2018-12-16 6:00:00,10300441135,14530952624,13296967110,14081784702,13660160308,17396468475
2018-12-16 7:00:00,13602142813,8435041191,14509618985,12978327775,12605962334,16743825620
2018-12-16 8:00:00,12847128388,10091386642,15039618522,14851076241,14208716588,16324873286
2018-12-16 9:00:00,12754859354,9392706047,16350668295,13768273735,14047866571,16064095057
2018-12-16 10:00:00,13401836824,10509009718,15553142446,12697620901,14299693925,15426087349
2018-12-16 11:00:00,12179180914,12793707924,14276207776,15860372700,13196901222,14109117631
2018-12-16 12:00:00,13794361447,13821362603,13546794966,14671153409,18522973974,11101947201
2018-12-16 13:00:00,13684232010,10748521900,14294400614,14800990613,13305636976,10804486899
2018-12-16 14:00:00,11227258303,9474318440,16240202696,11817848214,13609026239,9246318317
2018-12-16 15:00:00,10741454800,11349156680,21148447565,10933979615,12995389649,11017548159
2018-12-16 16:00:00,11387230593,23740127720,20668516591,10801549489,12512353762,12908649598
2018-12-16 17:00:00,10443894302,23344241704,19361560921,13699270448,12860151961,14817029938
2018-12-16 18:00:00,10713712300,24687575524,15815296266,11810234176,11210990482,17577857730
2018-12-16 19:00:00,9765125718,24930306469,17547104399,12834337163,16553135876,19062152794
2018-12-16 20:00:00,10225081096,23519028352,14399240259,11551882639,16917984744,13995535151
2018-12-16 21:00:00,13026000542,21639773161,13788251623,11015026650,16598126387,17194296048
2018-12-16 22:00:00,12574759721,21982766165,13070609483,8690456819,18598180861,16073954588
2018-12-16 23:00:00,12201118151,11179605121,12246396186,8798939993,18480726268,11745062547
2018-12-17 0:00:00,10000766346,8961853887,12201600682,8814721748,16966741013,11684496078
2018-12-17 1:00:00,12409119366,9984914813,13505266707,8688646167,15937160559,14736844318
2018-12-17 2:00:00,12212615974,11466695570,11645220941,9084396123,16985257046,19446507929
2018-12-17 3:00:00,10670364258,12277934321,13435040974,9481089970,15606402588,16874407008
2018-12-17 4:00:00,11517246538,9676041000,12430511927,12011532608,19178857240,10673572774
2018-12-17 5:00:00,13910929367,14415998517,13480474210,14952683093,14376865675,12283943855
2018-12-17 6:00:00,14215915341,12145972252,11949557800,8399832635,12908012004,13222633402
2018-12-17 7:00:00,13524219164,9774895684,14537894269,8514020169,14072025290,13565066596
2018-12-17 8:00:00,10782869776,12241352901,12681243292,7403868088,8243328617,8239135272
2018-12-17 9:00:00,14412653565,7393162333,11875765034,11296579304,9624581869,11824069891
2018-12-17 10:00:00,11756916625,10404446535,14593380607,11124571270,9525249357,13008739408
2018-12-17 11:00:00,17169254787,9090186645,13876356920,10830474307,11322608478,21083732756
2018-12-17 12:00:00,19911227167,11515369340,12519566102,11278172837,9412295350,19536953664
2018-12-17 13:00:00,14568743831,25185408570,13431354640,8609419490,10138283727,19600944327
2018-12-17 14:00:00,17615296948,26838717952,14523038282,11415921880,12131077770,17611825513
2018-12-17 15:00:00,16784457155,22278371769,18834759118,12929459424,11270062468,17666954813
2018-12-17 16:00:00,19723769435,24035444850,16063604519,14005338007,9830777562,16258311558
2018-12-17 17:00:00,21240231591,21768827600,13616184477,17670938526,10852640059,24683129196
2018-12-17 18:00:00,20137311897,20207365477,9711334682,12901213797,8196106049,21194768721
2018-12-17 19:00:00,20956720985,14549234085,9603834140,15296420480,7622629723,20102487249
2018-12-17 20:00:00,18376405106,9090349934,7227160975,13101138983,6796299806,22138167815
2018-12-17 21:00:00,13765999339,7815548281,9161619125,15849423764,14310220917,21883936010
2018-12-17 22:00:00,16360173900,4868562113,9476176224,17106582020,7351697116,21845839644
2018-12-17 23:00:00,15254238848,6021075295,9462036096,13384522333,13387297282,21191968393
2018-12-18 0:00:00,11243746838,7146819387,11701435285,14786835752,16991114016,21992078358
2018-12-18 1:00:00,11972532117,9161911502,12243967619,13896837246,14345676639,21287379372
2018-12-18 2:00:00,12939708631,9649979085,13161405181,12960976798,18648280172,19705863030
2018-12-18 3:00:00,13494187737,14808246077,15166253819,13188865247,20024903368,19603706152
2018-12-18 4:00:00,12498553556,7794145157,14680855384,12099490341,9461660217,23101734644
2018-12-18 5:00:00,14652074018,9024780419,13419122052,13278345004,6883319687,13910930143
2018-12-18 6:00:00,14933768271,8172093481,12238688482,10403676269,6588183192,13473542988
2018-12-18 7:00:00,11112458760,9097688456,13002575535,10751112781,7094946262,16444528462
2018-12-18 8:00:00,11427425642,6139397499,15657570542,9644447313,8811175316,14770265832
2018-12-18 9:00:00,12563109376,5108845787,13685169910,10966071840,7677918529,16962140300
2018-12-18 10:00:00,21250116012,4395139058,13736381386,13352560681,10064935134,16264259870
2018-12-18 11:00:00,19376822929,4354387999,11167244244,7750322476,9676709469,14240732823
2018-12-18 12:00:00,8163905419,8992816576,12762354937,7162763083,7111974960,14623644525
2018-12-18 13:00:00,14442115853,4378483887,14705511162,8491388672,7222187900,17034789318
2018-12-18 14:00:00,14802262618,9380984044,11020819623,15658646754,5945265119,18676450424
2018-12-18 15:00:00,11927867690,12474312938,14394152136,11625146649,7714430538,18687307649
2018-12-18 16:00:00,11483694753,11359944408,8945378718,11879272523,12389243734,14626287601
2018-12-18 17:00:00,10775258286,12972021848,7375338102,10710722343,14348673666,17955128160
2018-12-18 18:00:00,10435279550,15136392240,10805560681,9943113591,10746342742,17124318880
2018-12-18 19:00:00,9963452728,14408253042,13393092683,9235946469,6621899408,9873155972
2018-12-18 20:00:00,9309586796,9140214251,12889838360,7768258884,6512795035,10818562638
2018-12-18 21:00:00,11243566080,6055297193,10908030541,13602514673,8370114146,12466300476
2018-12-18 22:00:00,11747780313,15699029586,12186873254,12838688820,7785722270,13115014363
2018-12-18 23:00:00,10620538943,15000769556,11771804322,8551262699,7810817618,11563222260
2018-12-19 0:00:00,11762493091,17259910349,11047538198,10506980188,7564137165,14043313696
2018-12-19 1:00:00,11759165164,15380389347,9580638444,15674868238,8355425878,14172599657
2018-12-19 2:00:00,12834953481,8830247818,8743344543,7768153383,7982579282,12312682372
2018-12-19 3:00:00,11726218038,5218523278,8628837174,18010631012,9193227509,11588008471
2018-12-19 4:00:00,17027387828,3972806479,9403706785,6795277603,9112272254,8531453996
2018-12-19 5:00:00,14003506373,2186733854,13965883364,10450024722,7293509784,9991937351
2018-12-19 6:00:00,13309187979,2285907010,10806365972,23950893996,9126199990,11828317556
2018-12-19 7:00:00,11455824559,2729950392,10144359193,6684151632,9831693024,10573817804
2018-12-19 8:00:00,12383489359,3438804624,9603788098,15275714024,9029585241,10960466101
2018-12-19 9:00:00,11103178438,2660971410,10743777990,6273473566,10083363206,8536194383
2018-12-19 10:00:00,10755743703,9115678334,16168779611,8361344528,8798647626,12575604759
2018-12-19 11:00:00,9686388558,14554173946,16338731375,9386442697,9077446195,10606439401
2018-12-19 12:00:00,10430231656,10977474297,11597783053,11438527602,9589867058,12350640678
2018-12-19 13:00:00,9791157473,3925876831,10782826038,9699130101,9130845247,10237946077
2018-12-19 14:00:00,10271605478,3430297120,13188724404,9318795752,8426301218,16626601668
2018-12-19 15:00:00,9954628983,2518678697,11108578339,11002318563,7231538673,20208608696
2018-12-19 16:00:00,216054245.3,1611206059,12141121154,10885107733,10162045483,7939113917
2018-12-19 17:00:00,3756298548,2371076891,12968041572,10875803954,8506826704,18139137730
2018-12-19 18:00:00,6007996574,2683786374,13303267390,11027565001,8263179747,14666085830
2018-12-19 19:00:00,12399115645,1718705397,13997953271,11469810444,9834256178,19049907914
2018-12-19 20:00:00,17217324516,1369384515,12254213444,9386061048,10171778863,11066432016
2018-12-19 21:00:00,17905911588,2071648799,11555100036,7898500921,10862623207,11323687841
2018-12-19 22:00:00,17956901868,2066682777,14984480152,10998432958,12108758426,16929560489
2018-12-19 23:00:00,17056228783,3058390681,18213098560,9204772022,10805924784,11422156967
2018-12-20 0:00:00,16616518721,2751816924,12912627766,9974828029,10487068325,13064314555
2018-12-20 1:00:00,17034656493,3682581209,12893889767,10675461269,11983484193,11090638820
2018-12-20 2:00:00,16072188927,3049237187,14777575805,9881131781,11018031589,13492671013
2018-12-20 3:00:00,16600428270,3587029049,14053274059,9983672399,11004910481,10579807958
2018-12-20 4:00:00,15090150276,2748920172,15377912427,10019325056,10791517431,9163467781
2018-12-20 5:00:00,15939712979,2036621201,12137184759,7391010886,9720762939,9422462225
2018-12-20 6:00:00,15415549541,2058843260,13305084672,6285617177,12104870902,12016386940
2018-12-20 7:00:00,15951033997,427576070.7,13629201200,6590407622,9074476010,10892435840
2018-12-20 8:00:00,17497513967,1032754221,12613787196,5315399565,9281873098,7851980746
2018-12-20 9:00:00,19069605866,8514967797,11420997584,6845938512,8455707114,9887151045
2018-12-20 10:00:00,19922481948,2169607282,12737395738,6999355935,7349483675,11277714284
2018-12-20 11:00:00,26757971975,1757451195,12018774403,18645404564,9564304772,20823177923
2018-12-20 12:00:00,20675610165,2276614663,10339931830,17466801262,8691750119,17933665893
2018-12-20 13:00:00,12118793114,2208468082,10320405243,19679517175,10006426223,17186472085
2018-12-20 14:00:00,17903050096,2529921834,9971370517,15281222976,11795284027,14726429895
2018-12-20 15:00:00,12001666623,2847464529,12772244198,12037136439,13567447223,12978519541
2018-12-20 16:00:00,10411093981,4124633760,12965403803,7137292023,14826890374,7334133413
2018-12-20 17:00:00,10469220130,15106265036,12866082242,11525022001,13655682899,14055980966
2018-12-20 18:00:00,10106021759,15699397293,11191974894,13534569114,11646454396,10055392881
2018-12-20 19:00:00,10137953955,10871066088,13838305408,12328982523,11267266461,9912536973
2018-12-20 20:00:00,10257400194,5880269355,9707165485,10832382194,12127451384,11570748031
2018-12-20 21:00:00,11662071777,5539238210,8260273837,9958690592,13694433722,11673608452
2018-12-20 22:00:00,11062139703,5983844129,7221657743,11207799140,14211619782,15694758363
2018-12-20 23:00:00,19674218843,6973658364,9578160144,10684446138,16097264078,12952943222
2018-12-21 0:00:00,14689910820,7948873973,7437829914,9247394427,14196151081,10571819306
2018-12-21 1:00:00,16607803743,6999236599,8111445284,10616296355,14310903133,14734783167
2018-12-21 2:00:00,18702887765,4398863848,8552491121,8515412425,15314354838,12852421557
2018-12-21 3:00:00,19473130611,8033082346,10576977941,10208558506,11830350862,13663305622
2018-12-21 4:00:00,21005234399,7481313303,9815706288,9221268216,12049293115,15643079065
2018-12-21 5:00:00,22040923304,7830402163,10970311872,11704729125,13595698833,6934716201
2018-12-21 6:00:00,25832378225,12483454962,9695975819,11166514657,13039334728,8622885091
2018-12-21 7:00:00,14743232873,4182673890,9429327187,12640110022,8949366791,10443671162
2018-12-21 8:00:00,12419036393,3162311841,10136411021,9775417279,10431582609,8365407332
2018-12-21 9:00:00,9307007812,5184283428,8388211133,9002440729,10278928407,8944037660
2018-12-21 10:00:00,9992903104,4737552172,9813704608,11292795412,11653646502,7483778112
2018-12-21 11:00:00,9439591697,3862197395,9026613202,8337289612,14410227739,9326327779
2018-12-21 12:00:00,8250950392,11787974044,9137414591,9935087913,15850445407,12104608461
2018-12-21 13:00:00,8876761107,9286677650,8394541011,9068390562,10817468661,10370707072
2018-12-21 14:00:00,8929114883,11168034825,11906535477,8994375318,9320083535,11297130761
2018-12-21 15:00:00,10681177065,6780573620,12549439315,12287979776,7008596965,13957893362
2018-12-21 16:00:00,10319759447,14755692098,11481174753,10512647429,6462042171,11748472467
2018-12-21 17:00:00,13276563943,9081821602,11117847249,10058023893,7928488552,16678462096
2018-12-21 18:00:00,8457303659,17597256625,14925214749,10261418268,15645199642,15569214543
2018-12-21 19:00:00,9346846871,16342797132,20529158360,16916046816,22991751303,11778381689
2018-12-21 20:00:00,9339989677,14602228831,24024884626,10485204811,10860428724,10763009779
2018-12-21 21:00:00,8241845084,11332721675,24577067256,10322295231,9119952668,13131236688
2018-12-21 22:00:00,9363567545,5238799707,26234594652,9807013137,8832140331,11325303373
2018-12-21 23:00:00,10266039469,5731137962,22373842074,8748015467,7853355126,16272965691
2018-12-22 0:00:00,9789828108,7759046693,24540432958,10351029213,9174587784,16705087466
2018-12-22 1:00:00,9555031243,7431318066,25294416972,9738975304,7185040129,11133940158
2018-12-22 2:00:00,10170616799,9194791599,24923277178,8495084945,6270349422,10283822067
2018-12-22 3:00:00,10181044734,12514996373,23036470347,8699845460,8818000308,12223397896
2018-12-22 4:00:00,10257203060,9193391294,21072855523,9820905474,7389641801,10282484998
2018-12-22 5:00:00,10089533102,10458653127,19511660103,9687162477,6766382357,10323264636
2018-12-22 6:00:00,10258827110,9806441739,11288210473,6954111001,7031740821,12478892219
2018-12-22 7:00:00,9764313492,5345901177,11454038367,7295925775,8189888716,14034347308
2018-12-22 8:00:00,9673838723,8061695282,10802233089,7961444865,6168513289,16250945575
2018-12-22 9:00:00,10304108209,7568853220,10894399818,9035564000,5863786534,8911793174
2018-12-22 10:00:00,10721003580,10597905082,11232295597,9196336152,6963950364,10909849023
2018-12-22 11:00:00,12632191116,9740602751,12820394684,8708667186,8314919761,9569349829
2018-12-22 12:00:00,11940921258,8683106968,11399236528,8710358417,8312207408,15058237326
2018-12-22 13:00:00,13924580778,10793722332,12591483382,7182801846,8417319832,12306134088
2018-12-22 14:00:00,13077555637,15731101416,11971480189,6193350985,12945383903,13674486709
2018-12-22 15:00:00,11339914107,13561023308,11703534521,9171699669,13258606698,11639492080
2018-12-22 16:00:00,12396576158,12155705564,10025057703,10342083602,11915696403,11693330959
2018-12-22 17:00:00,12284264158,2524282578,8561055082,6206082836,10692610933,8224751849
2018-12-22 18:00:00,11099705995,458363742.7,10063725755,6887410868,12089882154,10782758679
2018-12-22 19:00:00,11062841262,3032408115,11415981436,9377813365,12738256931,14834324187
2018-12-22 20:00:00,11285474966,4980420168,12852263243,5844640089,12272508640,11193389062
2018-12-22 21:00:00,10040211867,3069927663,15601769095,6943712937,10088805086,10232700740
2018-12-22 22:00:00,9678936370,1577909427,16787590144,10990264240,10872382993,8238744303
2018-12-22 23:00:00,9808840058,10101299286,21993528202,10637236952,10786322940,9257992426
2018-12-23 0:00:00,10032665518,4915893157,22516882829,9911038511,12237477464,8551403623
2018-12-23 1:00:00,11989340309,5383906440,25360923463,9329866534,16967184703,8531100177
2018-12-23 2:00:00,12555562705,2995377197,22205386205,9581171454,14650574639,11225937838
2018-12-23 3:00:00,12117237929,14861364480,24698653971,8307913174,12287377360,14775092123
2018-12-23 4:00:00,14019010990,14401765112,21457844059,13529078250,13314947803,12043570515
2018-12-23 5:00:00,17481886929,3403491195,18922448955,12377049739,12742107548,15667310267
2018-12-23 6:00:00,17905097157,8178684012,13969966542,9563390851,12936890539,16395439867
2018-12-23 7:00:00,16225156683,11873575879,14974452113,11231357417,11640483724,18474144457
2018-12-23 8:00:00,10819510065,10305698213,17299252225,9615078510,14611977636,19126624339
2018-12-23 9:00:00,10696836125,14929507841,19198291454,9768244982,12355672701,21371725769
2018-12-23 10:00:00,13052167706,14845579633,17276750422,7846779110,12651679262,19409888830
2018-12-23 11:00:00,12901945320,10250152175,15248162404,11305136226,12258341611,13379916891
2018-12-23 12:00:00,13514411054,13223135853,13721150685,11541953408,11897931419,16025911686
2018-12-23 13:00:00,14161355584,8885800223,16639380985,12316544679,10752670456,19361552986
2018-12-23 14:00:00,10985206276,11476497739,15727985508,10884812922,8517744663,12017867173
2018-12-23 15:00:00,10472076948,8682431375,19696387047,8462954527,8741678669,15945195362
2018-12-23 16:00:00,10043048641,8348975986,13242064305,8421935217,9039350915,19984752915
